"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
7,5.19,5.19,0,0,0,1,2009,"1-1-2009"
7,4.96,5.19,1,0,0,2,2009,"1-2-2009"
2,4.845,5.19,0,0,1,3,2009,"1-3-2009"
9,4.6575,5.19,1,1,1,4,2009,"1-4-2009"
20,4.05,5.19,0,1,3,5,2009,"1-5-2009"
3,6.19,6.19,0,0,0,6,2009,"1-6-2009"
8,4.45666666666667,6.19,2,0,1,8,2009,"1-8-2009"
11,4.6575,6.19,0,0,4,9,2009,"1-9-2009"
7,4.79,5.14,0,0,1,10,2009,"1-10-2009"
4,4.49,5.02333333333333,1,0,1,11,2009,"1-11-2009"
2,5.49,5.49,0,0,0,12,2009,"1-12-2009"
9,5.115,5.49,1,0,0,1,2010,"1-1-2010"
17,4.49,5.565,0,0,3,2,2010,"1-2-2010"
3,5.79,5.79,0,0,0,3,2010,"1-3-2010"
1,5.79,5.79,0,0,0,4,2010,"1-4-2010"
4,5.15,5.79,1,0,0,5,2010,"1-5-2010"
7,4.17333333333333,5.79,0,0,3,6,2010,"1-6-2010"
6,6.19,6.19,0,0,0,7,2010,"1-7-2010"
6,3.99,6.19,1,0,2,8,2010,"1-8-2010"
7,5.44,6.19,0,0,2,9,2010,"1-9-2010"
6,5.39,6.19,0,0,3,10,2010,"1-10-2010"
9,4.87,5.75,0,0,2,11,2010,"1-11-2010"
3,4.87,4.87,0,0,0,12,2010,"1-12-2010"
12,5.17,5.17,0,0,0,1,2011,"1-1-2011"
4,5.59,5.59,0,0,0,2,2011,"1-2-2011"
4,5.59,5.59,0,0,0,3,2011,"1-3-2011"
7,4.34,5.59,0,0,3,4,2011,"1-4-2011"
5,4.83,5.59,0,0,2,5,2011,"1-5-2011"
12,4.158,4.478,0,0,1,6,2011,"1-6-2011"
7,4.865,4.865,0,0,0,7,2011,"1-7-2011"
10,4.61,4.97,1,0,1,8,2011,"1-8-2011"
9,4.725,4.97,0,0,1,9,2011,"1-9-2011"
9,4.725,4.97,0,0,1,10,2011,"1-10-2011"
23,4.164,4.97,1,0,2,11,2011,"1-11-2011"
5,4.97,4.97,0,0,0,12,2011,"1-12-2011"
