"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
47,2.59333333333333,3.35,0,0,3,1,2009,"1-1-2009"
15,2.5,2.5,1,0,0,2,2009,"1-2-2009"
31,2.53,2.53,1,0,0,3,2009,"1-3-2009"
32,2.5,2.5,1,3,0,4,2009,"1-4-2009"
30,2.77,3.49,1,3,0,5,2009,"1-5-2009"
23,2.925,3.49,0,1,2,6,2009,"1-6-2009"
24,2.664,3.49,2,1,2,7,2009,"1-7-2009"
28,3.2025,3.41,1,0,0,8,2009,"1-8-2009"
23,2.598,3.394,0,1,3,9,2009,"1-9-2009"
35,2.5,3.49,2,4,0,10,2009,"1-10-2009"
13,3.49,3.49,0,0,0,11,2009,"1-11-2009"
23,3.45,3.45,0,0,0,12,2009,"1-12-2009"
15,2.625,3.145,2,0,1,1,2010,"1-1-2010"
8,3.475,3.475,0,0,0,2,2010,"1-2-2010"
10,3.43,3.54,0,0,1,3,2010,"1-3-2010"
18,2.7475,3.49,1,0,2,4,2010,"1-4-2010"
24,2.49,3.49,2,0,1,5,2010,"1-5-2010"
4,3.49,3.49,0,0,0,6,2010,"1-6-2010"
9,3.49,3.49,0,0,0,7,2010,"1-7-2010"
12,3.2425,3.49,0,0,1,8,2010,"1-8-2010"
17,2.896,3.49,2,0,2,9,2010,"1-9-2010"
6,3.49,3.49,0,0,0,10,2010,"1-10-2010"
14,3.49,3.49,0,0,0,11,2010,"1-11-2010"
15,3.16,3.49,0,0,1,12,2010,"1-12-2010"
42,2.83,3.49,2,1,0,1,2011,"1-1-2011"
3,3.49,3.49,0,0,0,2,2011,"1-2-2011"
25,3.094,3.49,2,0,0,3,2011,"1-3-2011"
10,3.4675,3.4675,0,0,0,4,2011,"1-4-2011"
18,2.24,3.46,2,0,1,5,2011,"1-5-2011"
11,3.266,3.46,0,0,1,6,2011,"1-6-2011"
10,3.46,3.46,0,0,0,7,2011,"1-7-2011"
11,3.46,3.46,0,0,0,8,2011,"1-8-2011"
10,2.73,3.46,1,0,1,9,2011,"1-9-2011"
8,2.7725,3.46,2,0,2,10,2011,"1-10-2011"
10,2.98,3.46,0,0,3,11,2011,"1-11-2011"
2,3.46,3.46,0,0,0,12,2011,"1-12-2011"
3,3.2,3.2,0,0,0,1,2012,"1-1-2012"
