"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
67,2.99,2.99,0,0,0,1,2009,"1-1-2009"
90,2.7475,2.955,0,0,2,2,2009,"1-2-2009"
81,2.6875,2.6875,0,0,0,3,2009,"1-3-2009"
77,2.962,2.962,0,0,0,4,2009,"1-4-2009"
187,2.5125,2.9325,1,1,1,5,2009,"1-5-2009"
203,2.67,2.865,2,2,0,6,2009,"1-6-2009"
83,2.952,2.952,0,0,0,7,2009,"1-7-2009"
256,2.74,2.8,1,0,0,8,2009,"1-8-2009"
67,3.07,3.128,0,1,0,9,2009,"1-9-2009"
74,3.1025,3.1025,0,0,0,10,2009,"1-10-2009"
133,2.8375,3.19,1,0,1,11,2009,"1-11-2009"
420,2.21,3.19,2,1,3,12,2009,"1-12-2009"
65,3.115,3.115,0,0,0,1,2010,"1-1-2010"
69,2.8025,3.1575,0,0,2,2,2010,"1-2-2010"
286,3.02,3.104,1,2,0,3,2010,"1-3-2010"
277,2.7925,3.0475,1,0,0,4,2010,"1-4-2010"
664,2.2825,3.04,3,3,0,5,2010,"1-5-2010"
201,2.662,3.038,0,2,1,6,2010,"1-6-2010"
235,2.825,3.09,1,1,0,7,2010,"1-7-2010"
60,3.1775,3.1775,0,0,0,8,2010,"1-8-2010"
71,3.268,3.268,0,0,0,9,2010,"1-9-2010"
55,3.31,3.31,0,0,0,10,2010,"1-10-2010"
45,3.185,3.185,0,0,0,11,2010,"1-11-2010"
73,3.25,3.25,0,0,0,12,2010,"1-12-2010"
70,3.25,3.25,0,0,0,1,2011,"1-1-2011"
169,2.8875,3.31,1,2,0,2,2011,"1-2-2011"
155,3.122,3.31,0,2,0,3,2011,"1-3-2011"
52,3.3875,3.3875,0,0,0,4,2011,"1-4-2011"
70,3.3575,3.3575,0,0,0,5,2011,"1-5-2011"
253,2.988,3.364,2,2,0,6,2011,"1-6-2011"
89,3.375,3.375,0,0,0,7,2011,"1-7-2011"
125,3.304,3.304,0,0,0,8,2011,"1-8-2011"
100,3.39,3.39,0,0,0,9,2011,"1-9-2011"
112,3.39,3.39,0,0,0,10,2011,"1-10-2011"
142,3.22,3.32,1,0,0,11,2011,"1-11-2011"
453,2.695,3.315,2,1,0,12,2011,"1-12-2011"
37,3.39,3.39,0,0,0,1,2012,"1-1-2012"
