"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
68,2.77666666666667,2.99,2,0,0,1,2009,"1-1-2009"
43,2.99,2.99,0,0,0,2,2009,"1-2-2009"
177,2.7275,2.99,2,1,0,3,2009,"1-3-2009"
55,2.644,2.99,0,0,2,4,2009,"1-4-2009"
46,2.99,2.99,0,0,0,5,2009,"1-5-2009"
256,2.74,2.9825,2,1,0,6,2009,"1-6-2009"
67,2.99,2.99,0,0,0,7,2009,"1-7-2009"
221,2.7925,2.9025,1,0,0,8,2009,"1-8-2009"
66,3.154,3.154,0,0,0,9,2009,"1-9-2009"
43,3.19,3.19,0,0,0,10,2009,"1-10-2009"
66,3.0175,3.19,1,0,0,11,2009,"1-11-2009"
204,2.412,3.19,2,0,2,12,2009,"1-12-2009"
104,3.0075,3.19,0,2,0,1,2010,"1-1-2010"
56,3.19,3.19,0,0,0,2,2010,"1-2-2010"
159,3.034,3.174,1,1,0,3,2010,"1-3-2010"
115,2.885,3.19,1,1,0,4,2010,"1-4-2010"
366,2.2525,3.1625,3,3,0,5,2010,"1-5-2010"
93,2.9325,3.19,0,0,2,6,2010,"1-6-2010"
39,3.19,3.19,0,0,0,7,2010,"1-7-2010"
45,3.2625,3.2625,0,0,0,8,2010,"1-8-2010"
28,3.31,3.31,0,0,0,9,2010,"1-9-2010"
160,2.66,3.31,2,2,0,10,2010,"1-10-2010"
43,3.31,3.31,0,0,0,11,2010,"1-11-2010"
38,3.31,3.31,0,0,0,12,2010,"1-12-2010"
86,3.31,3.31,0,0,0,1,2011,"1-1-2011"
175,2.885,3.295,2,0,0,2,2011,"1-2-2011"
147,3.188,3.31,1,1,0,3,2011,"1-3-2011"
38,3.295,3.31,0,1,0,4,2011,"1-4-2011"
466,1.99,3.31,3,4,0,5,2011,"1-5-2011"
75,3.224,3.296,0,0,1,6,2011,"1-6-2011"
165,2.665,3.31,2,0,0,7,2011,"1-7-2011"
71,3.31,3.31,0,3,0,8,2011,"1-8-2011"
46,3.3525,3.3525,0,0,0,9,2011,"1-9-2011"
41,3.38,3.38,0,0,0,10,2011,"1-10-2011"
90,3.232,3.332,1,1,0,11,2011,"1-11-2011"
279,2.625,3.31,2,2,0,12,2011,"1-12-2011"
14,3.14,3.14,0,0,0,1,2012,"1-1-2012"
