"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
72,2.76333333333333,2.89,0,0,1,1,2009,"1-1-2009"
182,2.495,2.89,0,2,2,2,2009,"1-2-2009"
153,2.6925,2.89,0,1,1,3,2009,"1-3-2009"
149,2.89,2.89,0,0,0,4,2009,"1-4-2009"
109,2.89,2.89,0,0,0,5,2009,"1-5-2009"
113,2.89,2.89,0,0,0,6,2009,"1-6-2009"
124,2.89,2.89,0,0,0,7,2009,"1-7-2009"
107,2.89,2.89,0,0,0,8,2009,"1-8-2009"
117,2.89,2.89,0,0,0,9,2009,"1-9-2009"
77,2.89,2.89,0,0,0,10,2009,"1-10-2009"
67,2.89,2.89,0,0,0,11,2009,"1-11-2009"
116,2.89,2.89,0,0,0,12,2009,"1-12-2009"
67,2.89,2.89,0,0,0,1,2010,"1-1-2010"
72,2.965,2.965,0,0,0,2,2010,"1-2-2010"
94,2.99,2.99,0,0,0,3,2010,"1-3-2010"
73,2.99,2.99,0,0,0,4,2010,"1-4-2010"
76,2.99,2.99,0,0,0,5,2010,"1-5-2010"
93,2.99,2.99,0,0,0,6,2010,"1-6-2010"
51,2.99,2.99,0,0,0,7,2010,"1-7-2010"
109,2.7425,2.99,1,0,0,8,2010,"1-8-2010"
151,2.488,2.99,3,2,0,9,2010,"1-9-2010"
49,2.99,2.99,0,0,0,10,2010,"1-10-2010"
44,2.99,2.99,0,0,0,11,2010,"1-11-2010"
76,2.99,2.99,0,0,0,12,2010,"1-12-2010"
107,2.8,2.99,1,1,0,1,2011,"1-1-2011"
182,2.4,2.99,2,3,0,2,2011,"1-2-2011"
89,2.99,2.99,0,0,0,3,2011,"1-3-2011"
94,2.74,2.99,1,0,0,4,2011,"1-4-2011"
120,2.74,2.99,0,0,2,5,2011,"1-5-2011"
108,2.99,2.99,0,0,0,6,2011,"1-6-2011"
82,3.14,3.14,0,0,0,7,2011,"1-7-2011"
94,3.29,3.29,0,0,0,8,2011,"1-8-2011"
83,3.29,3.29,0,0,0,9,2011,"1-9-2011"
50,3.29,3.29,0,0,0,10,2011,"1-10-2011"
76,3.286,3.286,0,0,0,11,2011,"1-11-2011"
56,3.29,3.29,0,0,0,12,2011,"1-12-2011"
16,3.29,3.29,0,0,0,1,2012,"1-1-2012"
