"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
41,6.10333333333333,6.31,2,2,0,1,2009,"1-1-2009"
26,6.345,6.345,0,0,0,2,2009,"1-2-2009"
28,6.0925,6.0925,0,0,0,3,2009,"1-3-2009"
54,6.158,6.35,2,1,0,4,2009,"1-4-2009"
56,6.19,6.59,1,1,0,5,2009,"1-5-2009"
39,6.2325,6.59,0,0,1,6,2009,"1-6-2009"
71,5.97,6.59,0,0,2,7,2009,"1-7-2009"
22,6.59,6.59,0,0,0,8,2009,"1-8-2009"
75,5.742,6.59,2,1,0,9,2009,"1-9-2009"
71,5.5425,6.59,0,0,2,10,2009,"1-10-2009"
51,6.04,6.59,1,0,1,11,2009,"1-11-2009"
33,6.338,6.558,1,0,0,12,2009,"1-12-2009"
50,6.21,6.59,0,1,0,1,2010,"1-1-2010"
32,6.59,6.59,0,0,0,2,2010,"1-2-2010"
155,4.93,6.59,3,4,0,3,2010,"1-3-2010"
42,6.59,6.59,0,1,0,4,2010,"1-4-2010"
30,6.59,6.59,0,0,0,5,2010,"1-5-2010"
70,5.83,6.59,2,2,0,6,2010,"1-6-2010"
50,5.9075,6.59,1,1,1,7,2010,"1-7-2010"
74,5.79,6.59,2,2,0,8,2010,"1-8-2010"
81,5,6.59,1,1,4,9,2010,"1-9-2010"
104,5.18,6.59,2,1,1,10,2010,"1-10-2010"
31,6.3375,6.59,1,0,0,11,2010,"1-11-2010"
21,6.372,6.59,1,0,0,12,2010,"1-12-2010"
21,6.59,6.59,0,0,0,1,2011,"1-1-2011"
84,5.8,6.59,1,2,0,2,2011,"1-2-2011"
127,5.146,6.59,4,4,0,3,2011,"1-3-2011"
44,6.24,6.635,1,1,0,4,2011,"1-4-2011"
68,5.62,6.785,1,1,2,5,2011,"1-5-2011"
86,5.27,6.79,2,2,3,6,2011,"1-6-2011"
53,5.24,6.465,2,2,1,7,2011,"1-7-2011"
94,5.49,5.49,2,2,0,8,2011,"1-8-2011"
73,5.3825,5.49,2,2,0,9,2011,"1-9-2011"
43,5.275,5.325,0,1,0,10,2011,"1-10-2011"
83,5.27,5.27,2,2,0,11,2011,"1-11-2011"
48,5.27,5.27,0,0,0,12,2011,"1-12-2011"
37,5.01,5.27,1,1,0,1,2012,"1-1-2012"
