"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
10,4.99,4.99,0,0,0,1,2009,"1-1-2009"
9,4.82666666666667,4.82666666666667,0,0,0,2,2009,"1-2-2009"
19,4.745,4.745,0,0,0,3,2009,"1-3-2009"
20,4.99,4.99,0,0,0,4,2009,"1-4-2009"
14,3.99,4.99,0,0,4,5,2009,"1-5-2009"
8,4.6975,4.99,0,0,2,6,2009,"1-6-2009"
6,4.99,4.99,0,0,0,7,2009,"1-7-2009"
17,4.49,4.99,1,0,1,8,2009,"1-8-2009"
15,4.6775,4.9275,0,0,1,9,2009,"1-9-2009"
20,4.99,4.99,0,0,0,10,2009,"1-10-2009"
41,4,4.99,2,1,2,11,2009,"1-11-2009"
19,4.99,4.99,0,0,0,12,2009,"1-12-2009"
19,4.74,4.99,1,0,0,1,2010,"1-1-2010"
26,4.2625,4.99,0,0,3,2,2010,"1-2-2010"
25,4.99,4.99,0,0,0,3,2010,"1-3-2010"
16,4.99,4.99,0,0,0,4,2010,"1-4-2010"
21,4.71,4.99,1,0,0,5,2010,"1-5-2010"
25,4.424,4.99,0,0,3,6,2010,"1-6-2010"
12,4.99,4.99,0,0,0,7,2010,"1-7-2010"
21,4.24,4.99,0,0,3,8,2010,"1-8-2010"
11,4.79,4.99,0,0,1,9,2010,"1-9-2010"
21,4.99,4.99,0,0,0,10,2010,"1-10-2010"
18,4.99,4.99,0,0,0,11,2010,"1-11-2010"
22,4.99,4.99,0,0,0,12,2010,"1-12-2010"
19,4.93333333333333,4.93333333333333,0,0,0,1,2011,"1-1-2011"
16,4.93,4.93,0,0,0,2,2011,"1-2-2011"
31,4.87,4.87,0,0,0,3,2011,"1-3-2011"
30,3.99,4.87,0,0,4,4,2011,"1-4-2011"
15,4.83,4.83,0,0,0,5,2011,"1-5-2011"
39,4.158,4.83,0,0,4,6,2011,"1-6-2011"
15,4.865,4.865,0,0,0,7,2011,"1-7-2011"
44,4.544,4.986,2,1,0,8,2011,"1-8-2011"
12,4.6575,4.9075,0,0,1,9,2011,"1-9-2011"
20,4.99,4.99,0,0,0,10,2011,"1-10-2011"
42,4.104,4.99,1,2,2,11,2011,"1-11-2011"
21,4.98,4.98,0,0,0,12,2011,"1-12-2011"
7,4.97,4.97,0,0,0,1,2012,"1-1-2012"
