"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
1,6.79,6.79,0,0,0,1,2009,"1-1-2009"
16,5.89,6.79,1,0,1,2,2009,"1-2-2009"
98,5.065,6.79,3,3,0,3,2009,"1-3-2009"
16,6.79,6.79,0,4,0,4,2009,"1-4-2009"
13,6.79,6.79,0,0,0,5,2009,"1-5-2009"
7,6.79,6.79,0,0,0,6,2009,"1-6-2009"
10,5.815,6.79,0,0,3,7,2009,"1-7-2009"
8,6.35666666666667,7.12333333333333,1,0,0,8,2009,"1-8-2009"
14,6.19,7.29,0,3,2,9,2009,"1-9-2009"
25,5.785,7.29,1,1,3,10,2009,"1-10-2009"
8,6.49,6.75666666666667,0,0,1,11,2009,"1-11-2009"
7,6.49,6.49,0,0,0,12,2009,"1-12-2009"
33,4.98,6.54333333333333,2,0,0,1,2010,"1-1-2010"
3,6.49,6.49,0,0,0,2,2010,"1-2-2010"
12,5.99,6.49,1,0,0,3,2010,"1-3-2010"
9,5.99,6.49,1,0,0,4,2010,"1-4-2010"
14,3.86666666666667,6.49,2,1,1,5,2010,"1-5-2010"
4,5.89,6.49,0,0,1,6,2010,"1-6-2010"
4,5.29,6.49,0,0,2,7,2010,"1-7-2010"
3,6.76,6.76,0,0,0,8,2010,"1-8-2010"
9,4.49,6.76,1,1,0,9,2010,"1-9-2010"
14,5.52666666666667,7.11333333333333,2,2,0,10,2010,"1-10-2010"
5,5.89,7.29,1,0,0,11,2010,"1-11-2010"
28,5.89,7.29,1,2,0,12,2010,"1-12-2010"
22,6.1975,7.29,2,2,0,1,2011,"1-1-2011"
10,6.465,7.29,1,0,0,2,2011,"1-2-2011"
10,7.29,7.29,0,0,0,3,2011,"1-3-2011"
12,7.3575,7.3575,0,0,0,4,2011,"1-4-2011"
22,6.0475,7.3875,2,1,0,5,2011,"1-5-2011"
12,7.64,7.64,0,0,0,6,2011,"1-6-2011"
5,6.92333333333333,7.89,1,0,0,7,2011,"1-7-2011"
10,7.23,7.89,1,5,0,8,2011,"1-8-2011"
5,7.49,7.49,0,0,0,9,2011,"1-9-2011"
4,5.99,7.49,1,0,1,10,2011,"1-10-2011"
8,6.05666666666667,7.49,2,0,0,11,2011,"1-11-2011"
3,7.32333333333333,7.32333333333333,0,0,0,12,2011,"1-12-2011"
7,5,6.99,1,0,0,1,2012,"1-1-2012"
