"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
263,2.74,2.97333333333333,1,1,0,1,2009,"1-1-2009"
281,1.6825,3.19,0,0,3,2,2009,"1-2-2009"
248,2.27,3.0975,0,0,3,3,2009,"1-3-2009"
326,2.802,2.86,0,0,1,4,2009,"1-4-2009"
350,2.4775,3.0025,1,1,1,5,2009,"1-5-2009"
283,2.5925,2.92,0,0,3,6,2009,"1-6-2009"
285,2.858,2.934,0,0,1,7,2009,"1-7-2009"
375,2.115,3.15,0,1,3,8,2009,"1-8-2009"
250,2.654,3.014,0,0,2,9,2009,"1-9-2009"
351,2.77,3.0325,1,1,1,10,2009,"1-10-2009"
399,2.59,3.29,1,1,2,11,2009,"1-11-2009"
326,2.772,3.228,0,1,3,12,2009,"1-12-2009"
281,2.9,2.93,1,1,0,1,2010,"1-1-2010"
283,1.9225,3.29,0,0,3,2,2010,"1-2-2010"
274,2.51,3.13,0,0,4,3,2010,"1-3-2010"
213,2.7325,2.9225,0,0,2,4,2010,"1-4-2010"
316,2.4125,2.97,0,0,3,5,2010,"1-5-2010"
270,2.656,2.89,0,0,2,6,2010,"1-6-2010"
208,3.01,3.11,0,0,1,7,2010,"1-7-2010"
224,2.455,3.19,0,0,3,8,2010,"1-8-2010"
233,2.906,3.022,0,0,1,9,2010,"1-9-2010"
204,3.08,3.08,0,0,0,10,2010,"1-10-2010"
544,2.5775,3.19,2,2,1,11,2010,"1-11-2010"
287,2.636,3.11,1,0,3,12,2010,"1-12-2010"
364,2.715,2.9525,2,2,0,1,2011,"1-1-2011"
232,2.39,3.19,0,0,3,2,2011,"1-2-2011"
246,2.872,3.04,0,0,1,3,2011,"1-3-2011"
376,2.865,2.9525,2,2,0,4,2011,"1-4-2011"
374,2.2125,2.8,0,1,2,5,2011,"1-5-2011"
325,2.628,2.73,0,0,1,6,2011,"1-6-2011"
590,2.6425,2.97,2,1,0,7,2011,"1-7-2011"
376,2.5,3.19,0,0,4,8,2011,"1-8-2011"
238,2.865,3.0575,0,0,2,9,2011,"1-9-2011"
283,3.055,3.055,0,0,0,10,2011,"1-10-2011"
574,2.602,3.19,2,0,1,11,2011,"1-11-2011"
324,2.8175,3.0725,0,0,2,12,2011,"1-12-2011"
69,3.1,3.1,0,0,0,1,2012,"1-1-2012"
