"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
76,1.38666666666667,1.39,0,3,0,1,2009,"1-1-2009"
97,1.46,1.39,0,4,0,2,2009,"1-2-2009"
132,1.4775,1.39,0,4,0,3,2009,"1-3-2009"
164,1.494,1.39,0,5,0,4,2009,"1-4-2009"
137,1.495,1.39,0,4,0,5,2009,"1-5-2009"
159,1.585,1.39,0,4,0,6,2009,"1-6-2009"
141,1.424,1.39,0,5,0,7,2009,"1-7-2009"
97,1.4275,1.39,0,4,0,8,2009,"1-8-2009"
125,1.484,1.39,0,5,0,9,2009,"1-9-2009"
118,1.4625,1.39,0,4,0,10,2009,"1-10-2009"
142,1.4825,1.39,0,4,0,11,2009,"1-11-2009"
208,1.292,1.39,0,5,0,12,2009,"1-12-2009"
273,1.2425,1.39,2,4,0,1,2010,"1-1-2010"
175,1.435,1.445,0,2,0,2,2010,"1-2-2010"
165,1.472,1.472,0,0,0,3,2010,"1-3-2010"
154,1.4725,1.4725,0,0,0,4,2010,"1-4-2010"
156,1.485,1.485,0,0,0,5,2010,"1-5-2010"
237,1.496,1.496,0,0,0,6,2010,"1-6-2010"
196,1.4925,1.4925,0,0,0,7,2010,"1-7-2010"
189,1.4925,1.4925,0,0,0,8,2010,"1-8-2010"
194,1.476,1.476,0,0,0,9,2010,"1-9-2010"
132,1.4875,1.4875,0,0,0,10,2010,"1-10-2010"
165,1.49,1.49,0,0,0,11,2010,"1-11-2010"
259,1.532,1.532,0,0,0,12,2010,"1-12-2010"
175,1.51,1.51,0,0,0,1,2011,"1-1-2011"
144,1.5,1.5,0,0,0,2,2011,"1-2-2011"
131,1.52,1.52,0,0,0,3,2011,"1-3-2011"
87,1.5425,1.5425,0,0,0,4,2011,"1-4-2011"
103,1.54,1.54,0,0,0,5,2011,"1-5-2011"
163,1.548,1.548,0,0,0,6,2011,"1-6-2011"
112,1.545,1.545,0,0,0,7,2011,"1-7-2011"
130,1.554,1.554,0,0,0,8,2011,"1-8-2011"
134,1.535,1.535,0,0,0,9,2011,"1-9-2011"
104,1.585,1.585,0,0,0,10,2011,"1-10-2011"
123,1.62,1.62,0,0,0,11,2011,"1-11-2011"
115,1.62,1.62,0,0,0,12,2011,"1-12-2011"
28,1.59,1.59,0,0,0,1,2012,"1-1-2012"
