"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
64,1.81666666666667,1.81666666666667,0,0,0,1,2009,"1-1-2009"
71,1.71,1.7575,0,0,1,2,2009,"1-2-2009"
91,1.625,1.625,0,0,0,3,2009,"1-3-2009"
94,1.842,1.842,0,0,0,4,2009,"1-4-2009"
111,1.6175,1.84,1,0,3,5,2009,"1-5-2009"
93,1.6425,1.8125,0,0,3,6,2009,"1-6-2009"
87,1.8,1.8,0,0,0,7,2009,"1-7-2009"
119,1.6225,1.63,1,0,0,8,2009,"1-8-2009"
108,1.704,1.704,0,0,0,9,2009,"1-9-2009"
94,1.8625,1.8625,0,0,0,10,2009,"1-10-2009"
57,1.835,1.835,0,0,0,11,2009,"1-11-2009"
64,1.852,1.852,0,0,0,12,2009,"1-12-2009"
83,1.85,1.85,0,0,0,1,2010,"1-1-2010"
91,1.6325,1.6325,0,0,0,2,2010,"1-2-2010"
83,1.758,1.758,0,0,0,3,2010,"1-3-2010"
59,1.835,1.835,0,0,0,4,2010,"1-4-2010"
61,1.845,1.845,0,0,0,5,2010,"1-5-2010"
89,1.852,1.852,0,0,0,6,2010,"1-6-2010"
89,1.8675,1.8675,0,0,0,7,2010,"1-7-2010"
68,1.84,1.84,0,0,0,8,2010,"1-8-2010"
113,1.732,1.86,0,0,3,9,2010,"1-9-2010"
98,1.6375,1.8025,0,0,3,10,2010,"1-10-2010"
85,1.655,1.655,0,0,0,11,2010,"1-11-2010"
98,1.644,1.644,0,0,0,12,2010,"1-12-2010"
89,1.65,1.65,0,0,0,1,2011,"1-1-2011"
80,1.7525,1.7525,0,0,0,2,2011,"1-2-2011"
81,1.69,1.87,2,0,2,3,2011,"1-3-2011"
68,1.8525,1.8525,0,0,0,4,2011,"1-4-2011"
47,1.855,1.855,0,0,0,5,2011,"1-5-2011"
70,1.852,1.852,0,0,0,6,2011,"1-6-2011"
71,1.7475,1.85,1,0,1,7,2011,"1-7-2011"
84,1.7,1.742,0,0,1,8,2011,"1-8-2011"
61,1.755,1.815,0,0,1,9,2011,"1-9-2011"
66,1.64,1.63,1,0,0,10,2011,"1-10-2011"
55,1.778,1.844,0,0,1,11,2011,"1-11-2011"
34,1.6525,1.705,0,0,1,12,2011,"1-12-2011"
5,1.64,1.64,0,0,0,1,2012,"1-1-2012"
