"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
108,1.88666666666667,1.88666666666667,0,0,0,1,2009,"1-1-2009"
38,1.88,1.88,0,0,0,2,2009,"1-2-2009"
326,1.6525,1.65,1,0,0,8,2009,"1-8-2009"
297,1.754,1.754,0,0,0,9,2009,"1-9-2009"
185,1.8725,1.8725,0,0,0,10,2009,"1-10-2009"
231,1.7675,1.8725,0,0,2,11,2009,"1-11-2009"
209,1.836,1.88,0,0,1,12,2009,"1-12-2009"
151,1.875,1.875,0,0,0,1,2010,"1-1-2010"
269,1.715,1.89,0,0,3,2,2010,"1-2-2010"
220,1.784,1.88,0,0,2,3,2010,"1-3-2010"
234,1.66,1.89,0,0,4,4,2010,"1-4-2010"
138,1.8675,1.8675,0,0,0,5,2010,"1-5-2010"
176,1.876,1.888,0,2,0,6,2010,"1-6-2010"
175,1.875,1.875,0,0,0,7,2010,"1-7-2010"
207,1.88,1.88,0,0,0,8,2010,"1-8-2010"
265,1.758,1.758,0,0,0,9,2010,"1-9-2010"
218,1.6575,1.6575,0,0,0,10,2010,"1-10-2010"
189,1.6575,1.6575,0,0,0,11,2010,"1-11-2010"
275,1.67,1.67,0,0,0,12,2010,"1-12-2010"
263,1.6575,1.6575,0,0,0,1,2011,"1-1-2011"
271,1.82,1.82,0,0,0,2,2011,"1-2-2011"
290,1.692,1.87,2,0,2,3,2011,"1-3-2011"
228,1.9275,1.9275,0,0,0,4,2011,"1-4-2011"
253,1.975,1.975,0,0,0,5,2011,"1-5-2011"
340,1.982,1.982,0,0,0,6,2011,"1-6-2011"
248,1.8325,1.9875,0,0,2,7,2011,"1-7-2011"
313,1.914,1.98,0,0,1,8,2011,"1-8-2011"
253,1.9725,1.9725,0,0,0,9,2011,"1-9-2011"
240,1.975,1.975,0,0,0,10,2011,"1-10-2011"
252,1.97,1.97,0,0,0,11,2011,"1-11-2011"
202,1.735,1.98,0,0,3,12,2011,"1-12-2011"
13,1.67,1.98,0,0,1,1,2012,"1-1-2012"
