"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
40,2.49,2.49,0,0,0,1,2009,"1-1-2009"
55,2.49,2.49,0,0,0,2,2009,"1-2-2009"
50,2.49,2.49,0,0,0,3,2009,"1-3-2009"
262,1.982,2.49,0,1,2,4,2009,"1-4-2009"
43,2.49,2.49,0,0,0,5,2009,"1-5-2009"
67,2.49,2.49,0,0,0,6,2009,"1-6-2009"
164,2.08,2.484,0,3,0,7,2009,"1-7-2009"
51,2.49,2.49,0,0,0,8,2009,"1-8-2009"
60,2.486,2.486,0,0,0,9,2009,"1-9-2009"
98,1.8025,2.47,0,2,2,10,2009,"1-10-2009"
49,2.365,2.49,0,0,1,11,2009,"1-11-2009"
84,2.29,2.49,0,0,2,12,2009,"1-12-2009"
38,2.31,2.31,0,0,0,1,2010,"1-1-2010"
54,2.355,2.43,0,0,1,2,2010,"1-2-2010"
58,2.31,2.49,0,0,3,3,2010,"1-3-2010"
55,2.34,2.39,0,1,0,4,2010,"1-4-2010"
33,2.49,2.49,0,0,0,5,2010,"1-5-2010"
65,2.434,2.49,0,0,1,6,2010,"1-6-2010"
74,2.2675,2.49,0,0,3,7,2010,"1-7-2010"
64,2.345,2.49,0,0,2,8,2010,"1-8-2010"
46,2.49,2.49,0,0,0,9,2010,"1-9-2010"
47,2.49,2.49,0,0,0,10,2010,"1-10-2010"
38,2.49,2.49,0,0,0,11,2010,"1-11-2010"
111,2.294,2.412,0,3,0,12,2010,"1-12-2010"
46,2.44,2.44,0,0,0,1,2011,"1-1-2011"
33,2.49,2.49,0,0,0,2,2011,"1-2-2011"
49,2.49,2.49,0,0,0,3,2011,"1-3-2011"
59,2.2575,2.49,0,0,2,4,2011,"1-4-2011"
38,2.4825,2.4825,0,0,0,5,2011,"1-5-2011"
87,2.29,2.49,0,1,1,6,2011,"1-6-2011"
68,2.32,2.44,0,1,0,7,2011,"1-7-2011"
64,2.49,2.49,0,0,0,8,2011,"1-8-2011"
69,2.49,2.49,0,4,0,9,2011,"1-9-2011"
76,1.885,2.49,0,0,3,10,2011,"1-10-2011"
61,2.37,2.37,0,0,0,11,2011,"1-11-2011"
120,2.295,2.295,0,0,0,12,2011,"1-12-2011"
13,2.29,2.29,0,0,0,1,2012,"1-1-2012"
