"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
4,4.24,4.24,0,0,0,1,2009,"1-1-2009"
6,4.63666666666667,4.63666666666667,0,0,0,2,2009,"1-2-2009"
5,4.48,4.63666666666667,0,0,1,3,2009,"1-3-2009"
10,4.58666666666667,4.58666666666667,0,0,0,4,2009,"1-4-2009"
2,4.69,4.69,0,0,0,5,2009,"1-5-2009"
5,4.37666666666667,4.69,0,0,2,6,2009,"1-6-2009"
6,3.97,4.69,0,0,2,7,2009,"1-7-2009"
11,2.9775,4.69,0,0,4,8,2009,"1-8-2009"
11,2.99,3.4225,0,0,1,9,2009,"1-9-2009"
11,3.06,3.06,0,0,0,10,2009,"1-10-2009"
9,2.99,2.99,0,0,0,11,2009,"1-11-2009"
7,3.09,3.09,0,0,0,12,2009,"1-12-2009"
15,3.03,3.03,0,0,0,1,2010,"1-1-2010"
8,2.885,3.035,0,0,2,2,2010,"1-2-2010"
9,3.09,3.09,0,0,0,3,2010,"1-3-2010"
15,2.8075,3.0275,0,0,2,4,2010,"1-4-2010"
8,2.46,2.98,0,0,4,5,2010,"1-5-2010"
19,2.902,2.902,0,0,0,6,2010,"1-6-2010"
16,2.96,2.96,0,0,0,7,2010,"1-7-2010"
10,2.91,2.91,0,0,0,8,2010,"1-8-2010"
20,2.95,2.95,0,0,0,9,2010,"1-9-2010"
22,2.89,2.89,0,0,0,10,2010,"1-10-2010"
13,2.8625,2.8625,0,0,0,11,2010,"1-11-2010"
8,2.8775,2.8775,0,0,0,12,2010,"1-12-2010"
5,2.94,2.94,0,0,0,1,2011,"1-1-2011"
16,2.93333333333333,2.93333333333333,0,0,0,2,2011,"1-2-2011"
16,2.946,2.946,0,0,0,3,2011,"1-3-2011"
16,2.8475,2.8475,0,0,0,4,2011,"1-4-2011"
12,2.855,2.855,0,0,0,5,2011,"1-5-2011"
9,2.9,2.9,0,0,0,6,2011,"1-6-2011"
13,2.865,2.94,0,0,1,7,2011,"1-7-2011"
15,2.932,2.932,0,0,0,8,2011,"1-8-2011"
13,2.9775,2.9775,0,0,0,9,2011,"1-9-2011"
18,2.86,2.86,0,0,0,10,2011,"1-10-2011"
11,2.964,2.964,0,0,0,11,2011,"1-11-2011"
6,2.88333333333333,2.88333333333333,0,0,0,12,2011,"1-12-2011"
2,2.99,2.99,0,0,0,1,2012,"1-1-2012"
