"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
34,3.38,3.38,0,0,0,1,2009,"1-1-2009"
78,3.38,3.38,0,0,0,2,2009,"1-2-2009"
120,2.925,3.38,2,0,0,3,2009,"1-3-2009"
105,3.19,3.368,0,0,1,4,2009,"1-4-2009"
210,2.9375,3.265,1,1,0,5,2009,"1-5-2009"
84,3.3725,3.3725,0,0,0,6,2009,"1-6-2009"
173,3.104,3.38,2,0,0,7,2009,"1-7-2009"
101,3.345,3.345,0,0,0,8,2009,"1-8-2009"
123,3.374,3.374,0,0,0,9,2009,"1-9-2009"
80,3.38,3.38,0,0,0,10,2009,"1-10-2009"
112,3.16,3.38,1,0,0,11,2009,"1-11-2009"
109,3.19,3.366,1,0,0,12,2009,"1-12-2009"
78,3.38,3.38,0,0,0,1,2010,"1-1-2010"
75,3.38,3.38,0,0,0,2,2010,"1-2-2010"
315,2.96,3.38,3,0,0,3,2010,"1-3-2010"
121,3.375,3.375,0,0,0,4,2010,"1-4-2010"
127,3.1725,3.3725,0,0,1,5,2010,"1-5-2010"
210,3.04,3.364,2,0,1,6,2010,"1-6-2010"
139,2.915,3.215,1,0,0,7,2010,"1-7-2010"
116,3.19,3.19,0,0,0,8,2010,"1-8-2010"
113,3.158,3.158,0,0,0,9,2010,"1-9-2010"
74,2.9325,3.19,0,0,2,10,2010,"1-10-2010"
88,2.5075,3.19,0,0,4,11,2010,"1-11-2010"
69,3.074,3.074,0,0,0,12,2010,"1-12-2010"
79,3.19,3.19,0,0,0,1,2011,"1-1-2011"
173,2.8475,3.19,1,2,0,2,2011,"1-2-2011"
161,3.052,3.19,0,1,0,3,2011,"1-3-2011"
83,3.35,3.35,0,0,0,4,2011,"1-4-2011"
110,3.36,3.36,0,0,0,5,2011,"1-5-2011"
250,3.018,3.36,2,2,0,6,2011,"1-6-2011"
98,3.36,3.36,0,0,0,7,2011,"1-7-2011"
138,3.358,3.358,0,0,0,8,2011,"1-8-2011"
112,3.36,3.36,0,0,0,9,2011,"1-9-2011"
84,3.36,3.36,0,0,0,10,2011,"1-10-2011"
86,3.36,3.36,0,0,0,11,2011,"1-11-2011"
72,3.36,3.36,0,0,0,12,2011,"1-12-2011"
25,3.36,3.36,0,0,0,1,2012,"1-1-2012"
