"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
54,1.81333333333333,1.81333333333333,0,0,0,1,2009,"1-1-2009"
63,1.705,1.705,0,0,0,2,2009,"1-2-2009"
87,1.6325,1.6325,0,0,0,3,2009,"1-3-2009"
99,1.82,1.82,0,0,0,4,2009,"1-4-2009"
106,1.6475,1.655,1,0,0,5,2009,"1-5-2009"
105,1.6675,1.6675,0,0,0,6,2009,"1-6-2009"
92,1.846,1.846,0,0,0,7,2009,"1-7-2009"
94,1.625,1.6275,1,0,0,8,2009,"1-8-2009"
118,1.706,1.706,0,0,0,9,2009,"1-9-2009"
75,1.84,1.84,0,0,0,10,2009,"1-10-2009"
111,1.8675,1.8675,0,0,0,11,2009,"1-11-2009"
68,1.828,1.828,0,0,0,12,2009,"1-12-2009"
74,1.825,1.825,0,0,0,1,2010,"1-1-2010"
82,1.65,1.695,0,0,1,2,2010,"1-2-2010"
61,1.712,1.712,0,0,0,3,2010,"1-3-2010"
68,1.8025,1.8025,0,0,0,4,2010,"1-4-2010"
63,1.8325,1.8325,0,0,0,5,2010,"1-5-2010"
80,1.818,1.818,0,0,0,6,2010,"1-6-2010"
73,1.81,1.81,0,0,0,7,2010,"1-7-2010"
59,1.8075,1.8075,0,0,0,8,2010,"1-8-2010"
73,1.676,1.838,0,0,3,9,2010,"1-9-2010"
93,1.6425,1.755,0,0,2,10,2010,"1-10-2010"
78,1.6275,1.6275,0,0,0,11,2010,"1-11-2010"
50,1.592,1.592,0,0,0,12,2010,"1-12-2010"
67,1.645,1.645,0,0,0,1,2011,"1-1-2011"
56,1.735,1.735,0,0,0,2,2011,"1-2-2011"
76,1.636,1.632,2,0,0,3,2011,"1-3-2011"
73,1.8425,1.8425,0,0,0,4,2011,"1-4-2011"
45,1.82,1.82,0,0,0,5,2011,"1-5-2011"
93,1.814,1.814,0,0,0,6,2011,"1-6-2011"
75,1.715,1.755,1,0,0,7,2011,"1-7-2011"
106,1.65,1.65,0,0,0,8,2011,"1-8-2011"
81,1.76,1.76,0,0,0,9,2011,"1-9-2011"
106,1.61,1.5925,1,0,0,10,2011,"1-10-2011"
87,1.838,1.838,0,0,0,11,2011,"1-11-2011"
64,1.6175,1.6175,0,0,0,12,2011,"1-12-2011"
9,1.62,1.62,0,0,0,1,2012,"1-1-2012"
