"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
39,2.5,2.5,0,0,0,7,2009,"1-7-2009"
184,2.3725,2.495,0,0,1,8,2009,"1-8-2009"
113,2.5,2.5,0,0,0,9,2009,"1-9-2009"
193,2.485,2.47,1,0,0,10,2009,"1-10-2009"
94,2.5,2.5,0,0,0,11,2009,"1-11-2009"
137,2.406,2.5,2,0,0,12,2009,"1-12-2009"
129,2.2475,2.495,1,0,1,1,2010,"1-1-2010"
76,2.5,2.5,0,0,0,2,2010,"1-2-2010"
81,2.5,2.5,0,0,0,3,2010,"1-3-2010"
182,2.3175,2.5,1,1,0,4,2010,"1-4-2010"
77,2.5,2.5,0,0,0,5,2010,"1-5-2010"
344,2.096,2.5,2,2,0,6,2010,"1-6-2010"
312,2,2.5,0,1,1,7,2010,"1-7-2010"
80,2.5,2.5,0,0,0,8,2010,"1-8-2010"
116,2.398,2.5,1,1,0,9,2010,"1-9-2010"
138,2.2425,2.47,2,2,0,10,2010,"1-10-2010"
52,2.5,2.5,0,0,0,11,2010,"1-11-2010"
58,2.5,2.5,0,0,0,12,2010,"1-12-2010"
60,2.5,2.5,0,0,0,1,2011,"1-1-2011"
46,2.5,2.5,0,0,0,2,2011,"1-2-2011"
57,2.42,2.494,0,0,1,3,2011,"1-3-2011"
67,2.32,2.515,2,1,0,4,2011,"1-4-2011"
33,2.5775,2.5775,0,0,0,5,2011,"1-5-2011"
80,2.44,2.612,1,1,1,6,2011,"1-6-2011"
76,2.7075,2.7075,0,0,0,7,2011,"1-7-2011"
93,2.88,2.88,0,0,0,8,2011,"1-8-2011"
77,2.79,2.88,1,1,0,9,2011,"1-9-2011"
63,2.88,2.88,0,0,0,10,2011,"1-10-2011"
66,2.75,2.75,0,0,0,11,2011,"1-11-2011"
58,2.4825,2.62,0,1,1,12,2011,"1-12-2011"
11,2.25,2.62,0,0,1,1,2012,"1-1-2012"
