"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
3,6.75,6.75,0,0,0,1,2009,"1-1-2009"
33,5.62333333333333,6.79666666666667,1,1,1,2,2009,"1-2-2009"
85,4.54666666666667,6.89,2,3,0,3,2009,"1-3-2009"
12,6.38,6.38,0,0,0,4,2009,"1-4-2009"
10,6.38,6.38,0,0,0,5,2009,"1-5-2009"
3,6.38,6.38,0,0,0,6,2009,"1-6-2009"
11,5.7125,6.38,0,0,3,7,2009,"1-7-2009"
5,5.685,6.38,1,1,0,8,2009,"1-8-2009"
21,6.51,6.788,0,1,0,9,2009,"1-9-2009"
62,5.45333333333333,6.72,2,0,0,10,2009,"1-10-2009"
23,6.38,6.38,0,0,0,11,2009,"1-11-2009"
26,6.38,6.38,0,0,0,12,2009,"1-12-2009"
131,5.185,6.38,2,1,0,1,2010,"1-1-2010"
11,6.30666666666667,6.30666666666667,0,0,0,2,2010,"1-2-2010"
20,6.014,6.27,1,0,0,3,2010,"1-3-2010"
23,5.95,6.27,1,1,0,4,2010,"1-4-2010"
35,5.42333333333333,6.27666666666667,1,0,1,5,2010,"1-5-2010"
8,6.19,6.19,0,0,0,6,2010,"1-6-2010"
13,6.065,6.065,0,0,0,7,2010,"1-7-2010"
12,6.89,6.89,0,0,0,8,2010,"1-8-2010"
20,6.14,6.89,1,1,0,9,2010,"1-9-2010"
42,5.7475,6.89,2,1,0,10,2010,"1-10-2010"
18,6.2875,6.89,1,1,0,11,2010,"1-11-2010"
67,5.29,6.89,1,0,1,12,2010,"1-12-2010"
29,5.79,6.89,1,2,0,1,2011,"1-1-2011"
5,6.89,6.89,0,0,0,2,2011,"1-2-2011"
7,6.99,6.99,0,0,0,3,2011,"1-3-2011"
9,7.09,7.09,0,0,0,4,2011,"1-4-2011"
60,4.9,7.09,2,1,0,5,2011,"1-5-2011"
2,7.09,7.09,0,0,0,6,2011,"1-6-2011"
11,6.65666666666667,7.49,1,0,0,7,2011,"1-7-2011"
14,4.99,7.49,1,0,0,8,2011,"1-8-2011"
5,7.49,7.49,0,0,0,9,2011,"1-9-2011"
29,5.82333333333333,7.49,1,2,0,10,2011,"1-10-2011"
16,6.532,7.49,2,0,0,11,2011,"1-11-2011"
2,7.49,7.49,0,0,0,12,2011,"1-12-2011"
5,5,7.49,1,0,0,1,2012,"1-1-2012"
