"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
218,1.98333333333333,1.98333333333333,0,0,0,1,2009,"1-1-2009"
269,2.14,2.14,0,0,0,2,2009,"1-2-2009"
201,2.3225,2.3225,0,0,0,3,2009,"1-3-2009"
399,1.972,2.29,0,2,3,4,2009,"1-4-2009"
281,2.1525,2.31,1,2,0,5,2009,"1-5-2009"
336,2.265,2.3625,0,1,0,6,2009,"1-6-2009"
446,1.974,2.37,0,3,2,7,2009,"1-7-2009"
250,2.335,2.335,0,0,0,8,2009,"1-8-2009"
388,2.206,2.354,0,0,2,9,2009,"1-9-2009"
372,2.1775,2.36,0,0,2,10,2009,"1-10-2009"
272,2.3325,2.3325,0,0,0,11,2009,"1-11-2009"
303,2.036,2.31,1,0,3,12,2009,"1-12-2009"
305,1.98,2.2275,0,0,3,1,2010,"1-1-2010"
312,2.32,2.32,0,0,0,2,2010,"1-2-2010"
335,2.102,2.31,0,0,3,3,2010,"1-3-2010"
441,1.9575,2.2225,0,0,3,4,2010,"1-4-2010"
428,1.9525,1.9625,1,0,0,5,2010,"1-5-2010"
588,2.026,2.026,1,0,0,6,2010,"1-6-2010"
276,2.3275,2.3275,0,0,0,7,2010,"1-7-2010"
459,2.2325,2.3375,1,0,0,8,2010,"1-8-2010"
542,2.028,2.302,0,0,4,9,2010,"1-9-2010"
494,1.965,2.35,1,0,3,10,2010,"1-10-2010"
346,1.9575,2.2525,0,0,3,11,2010,"1-11-2010"
411,1.948,1.948,0,0,0,12,2010,"1-12-2010"
372,1.96,1.96,0,0,0,1,2011,"1-1-2011"
240,2.3025,2.3025,0,0,0,2,2011,"1-2-2011"
312,2.418,2.418,0,0,0,3,2011,"1-3-2011"
396,1.97,2.46,0,0,4,4,2011,"1-4-2011"
348,2.33,2.45,1,1,0,5,2011,"1-5-2011"
440,2.108,2.402,2,1,1,6,2011,"1-6-2011"
229,2.44,2.44,0,0,0,7,2011,"1-7-2011"
222,2.376,2.376,0,0,0,8,2011,"1-8-2011"
238,2.43,2.43,0,0,0,9,2011,"1-9-2011"
249,2.4375,2.4375,0,0,0,10,2011,"1-10-2011"
348,2.11,2.434,0,0,3,11,2011,"1-11-2011"
203,2.3,2.4125,0,0,1,12,2011,"1-12-2011"
18,2.4,2.4,0,0,0,1,2012,"1-1-2012"
