"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
106,2.56666666666667,2.87,0,0,1,1,2009,"1-1-2009"
54,2.9125,2.9125,0,0,0,2,2009,"1-2-2009"
44,2.92,2.92,0,0,0,3,2009,"1-3-2009"
164,2.744,2.92,1,0,1,4,2009,"1-4-2009"
87,2.77,2.92,1,1,0,5,2009,"1-5-2009"
87,2.7975,2.92,1,1,0,6,2009,"1-6-2009"
70,2.82,2.82,0,0,0,7,2009,"1-7-2009"
188,2.6975,2.92,1,1,0,8,2009,"1-8-2009"
247,2.356,2.9,1,0,2,9,2009,"1-9-2009"
65,2.92,2.92,0,0,0,10,2009,"1-10-2009"
141,2.73,2.92,1,0,1,11,2009,"1-11-2009"
348,2.512,2.92,2,2,0,12,2009,"1-12-2009"
220,2.42,2.92,1,0,1,1,2010,"1-1-2010"
75,2.92,2.92,0,0,0,2,2010,"1-2-2010"
71,2.92,2.92,0,0,0,3,2010,"1-3-2010"
49,2.92,2.92,0,0,0,4,2010,"1-4-2010"
65,2.92,2.92,0,0,0,5,2010,"1-5-2010"
82,2.914,2.914,0,0,0,6,2010,"1-6-2010"
53,2.92,2.92,0,0,0,7,2010,"1-7-2010"
321,2.3125,2.92,1,2,0,8,2010,"1-8-2010"
559,2.078,2.92,3,3,2,9,2010,"1-9-2010"
28,4.09,4.09,0,0,0,10,2010,"1-10-2010"
184,3.0225,4.025,1,0,1,11,2010,"1-11-2010"
81,3.304,4.09,0,0,2,12,2010,"1-12-2010"
26,4.255,4.255,0,0,0,1,2011,"1-1-2011"
141,2.985,4.42,1,0,2,2,2011,"1-2-2011"
60,3.462,4.254,0,0,4,3,2011,"1-3-2011"
269,2.0125,3.59,2,2,2,4,2011,"1-4-2011"
79,2.67,3.59,0,1,3,5,2011,"1-5-2011"
44,3.19,3.27,0,0,1,6,2011,"1-6-2011"
21,3.00666666666667,3.17333333333333,0,0,1,7,2011,"1-7-2011"
4,1.99,3.19,1,0,0,9,2011,"1-9-2011"
