"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
19,2.58333333333333,2.91666666666667,0,0,2,1,2009,"1-1-2009"
15,2.8725,3.49,1,0,2,2,2009,"1-2-2009"
13,2.5,3.49,1,1,2,3,2009,"1-3-2009"
35,2.674,2.98,0,0,2,4,2009,"1-4-2009"
13,2.5,2.92,1,0,2,5,2009,"1-5-2009"
6,3.2425,3.3475,0,0,1,6,2009,"1-6-2009"
16,2.896,3.49,2,0,1,7,2009,"1-7-2009"
17,3.18666666666667,3.49,1,1,0,8,2009,"1-8-2009"
17,2.465,3.49,0,1,2,9,2009,"1-9-2009"
12,2.58333333333333,3.49,1,1,1,10,2009,"1-10-2009"
6,3.49,3.49,0,0,0,11,2009,"1-11-2009"
8,3.325,3.49,0,0,1,12,2009,"1-12-2009"
14,2.5,3.49,2,0,2,1,2010,"1-1-2010"
6,3.59,3.59,0,0,0,2,2010,"1-2-2010"
4,3.59,3.59,0,0,0,3,2010,"1-3-2010"
22,2.89,3.59,1,0,2,4,2010,"1-4-2010"
26,2.765,3.59,2,1,1,5,2010,"1-5-2010"
8,3.37,3.59,0,0,1,6,2010,"1-6-2010"
7,3.59,3.59,0,0,0,7,2010,"1-7-2010"
11,3.22666666666667,3.59,0,0,1,8,2010,"1-8-2010"
9,2.936,3.59,2,0,2,9,2010,"1-9-2010"
4,3.59,3.59,0,0,0,10,2010,"1-10-2010"
7,3.59,3.59,0,0,0,11,2010,"1-11-2010"
6,3.3175,3.59,0,0,1,12,2010,"1-12-2010"
25,2.8175,3.59,2,0,1,1,2011,"1-1-2011"
2,3.59,3.59,0,0,0,2,2011,"1-2-2011"
20,2.935,3.59,2,2,1,3,2011,"1-3-2011"
5,3.47333333333333,3.47333333333333,0,0,0,4,2011,"1-4-2011"
39,2.535,3.46,2,0,1,5,2011,"1-5-2011"
11,3.2875,3.46,0,0,1,6,2011,"1-6-2011"
6,3.46,3.46,0,0,0,7,2011,"1-7-2011"
7,3.46,3.46,0,0,0,8,2011,"1-8-2011"
26,2.67,3.46,1,0,1,9,2011,"1-9-2011"
6,2.74,3.46,1,1,1,10,2011,"1-10-2011"
22,4.8575,7.46,0,0,3,11,2011,"1-11-2011"
8,3.46,11.46,0,0,4,12,2011,"1-12-2011"
1,2.69,11.46,0,0,1,1,2012,"1-1-2012"
