"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
139,1.99333333333333,1.99333333333333,0,0,0,1,2009,"1-1-2009"
134,2.16,2.16,0,0,0,2,2009,"1-2-2009"
125,2.34,2.34,0,0,0,3,2009,"1-3-2009"
218,1.982,2.33,0,0,5,4,2009,"1-4-2009"
133,2.1425,2.31,1,0,1,5,2009,"1-5-2009"
193,2.265,2.3575,0,0,1,6,2009,"1-6-2009"
256,1.978,2.36,0,0,5,7,2009,"1-7-2009"
158,2.3425,2.3425,0,0,0,8,2009,"1-8-2009"
226,2.174,2.326,0,0,2,9,2009,"1-9-2009"
168,2.1675,2.35,0,0,2,10,2009,"1-10-2009"
166,2.3425,2.3425,0,0,0,11,2009,"1-11-2009"
186,2.05,2.38,1,0,3,12,2009,"1-12-2009"
163,1.955,2.2825,0,0,3,1,2010,"1-1-2010"
151,2.3275,2.3275,0,0,0,2,2010,"1-2-2010"
154,2.118,2.322,0,0,3,3,2010,"1-3-2010"
221,1.965,2.2275,0,0,3,4,2010,"1-4-2010"
198,1.96,1.95,1,1,0,5,2010,"1-5-2010"
198,2.02,2.022,1,0,0,6,2010,"1-6-2010"
110,2.315,2.315,0,0,0,7,2010,"1-7-2010"
157,2.2125,2.3075,1,0,0,8,2010,"1-8-2010"
222,2.032,2.336,0,0,4,9,2010,"1-9-2010"
196,1.9625,2.36,1,0,3,10,2010,"1-10-2010"
141,1.97,2.2525,0,0,3,11,2010,"1-11-2010"
226,1.95,1.95,0,0,0,12,2010,"1-12-2010"
202,1.965,1.965,0,0,0,1,2011,"1-1-2011"
114,2.3025,2.3025,0,0,0,2,2011,"1-2-2011"
180,2.432,2.432,0,0,0,3,2011,"1-3-2011"
208,1.975,2.42,0,0,4,4,2011,"1-4-2011"
201,2.325,2.43,1,1,0,5,2011,"1-5-2011"
231,2.134,2.38,2,0,1,6,2011,"1-6-2011"
152,2.4575,2.4575,0,0,0,7,2011,"1-7-2011"
149,2.326,2.326,0,0,0,8,2011,"1-8-2011"
148,2.475,2.475,0,0,0,9,2011,"1-9-2011"
142,2.4225,2.4225,0,0,0,10,2011,"1-10-2011"
194,2.166,2.474,0,0,3,11,2011,"1-11-2011"
142,2.34,2.4675,0,0,1,12,2011,"1-12-2011"
7,2.32,2.32,0,0,0,1,2012,"1-1-2012"
