"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
17,3.99,4.59,0,0,3,1,2009,"1-1-2009"
8,4.44,4.59,0,0,1,2,2009,"1-2-2009"
18,4.59,4.59,0,0,0,3,2009,"1-3-2009"
10,4.47,4.47,0,0,0,4,2009,"1-4-2009"
9,4.48,4.48,0,0,0,5,2009,"1-5-2009"
10,4.59,4.59,0,0,0,6,2009,"1-6-2009"
13,4.59,4.59,0,0,0,7,2009,"1-7-2009"
11,4.59,4.59,0,0,0,8,2009,"1-8-2009"
8,4.59,4.59,0,0,0,9,2009,"1-9-2009"
13,4.59,4.59,0,0,0,10,2009,"1-10-2009"
10,4.14,4.59,0,0,2,11,2009,"1-11-2009"
22,4.23,4.59,0,0,2,12,2009,"1-12-2009"
13,4.365,4.365,0,0,0,1,2010,"1-1-2010"
14,4.515,4.515,0,0,0,2,2010,"1-2-2010"
19,4.55,4.55,0,0,0,3,2010,"1-3-2010"
4,4.59,4.59,0,0,0,4,2010,"1-4-2010"
14,4.365,4.365,0,0,0,5,2010,"1-5-2010"
14,4.59,4.59,0,0,0,6,2010,"1-6-2010"
11,4.59,4.59,0,0,0,7,2010,"1-7-2010"
14,4.515,4.515,0,0,0,8,2010,"1-8-2010"
16,4.565,4.565,0,0,0,9,2010,"1-9-2010"
8,4.59,4.59,0,0,0,10,2010,"1-10-2010"
8,4.59,4.59,0,0,0,11,2010,"1-11-2010"
12,4.59,4.59,0,0,0,12,2010,"1-12-2010"
12,4.19,4.59,0,0,2,1,2011,"1-1-2011"
9,4.44,4.59,0,0,1,2,2011,"1-2-2011"
18,4.59,4.59,0,0,0,3,2011,"1-3-2011"
16,4.44,4.59,0,0,1,4,2011,"1-4-2011"
13,4.14,4.59,0,0,3,5,2011,"1-5-2011"
21,4.59,4.59,0,0,0,6,2011,"1-6-2011"
13,4.59,4.59,0,0,0,7,2011,"1-7-2011"
31,4.35,4.59,0,0,2,8,2011,"1-8-2011"
10,4.29,4.59,0,0,2,9,2011,"1-9-2011"
14,4.59,4.59,0,0,0,10,2011,"1-10-2011"
20,4.59,4.59,0,0,0,11,2011,"1-11-2011"
10,4.59,4.59,0,0,0,12,2011,"1-12-2011"
3,4.59,4.59,0,0,0,1,2012,"1-1-2012"
