"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
57,1.05666666666667,1.19,1,0,1,1,2009,"1-1-2009"
70,1.175,1.175,0,0,0,2,2009,"1-2-2009"
73,1.105,1.155,1,1,0,3,2009,"1-3-2009"
73,1.16,1.16,0,0,0,4,2009,"1-4-2009"
52,1.0825,1.1825,0,0,2,5,2009,"1-5-2009"
63,0.9775,1.18,0,0,4,6,2009,"1-6-2009"
60,0.978,0.978,0,0,0,7,2009,"1-7-2009"
34,0.9625,0.9625,0,0,0,8,2009,"1-8-2009"
4,0.97,0.97,0,0,0,10,2009,"1-10-2009"
8,0.986666666666667,0.986666666666667,0,0,0,11,2009,"1-11-2009"
17,0.99,0.99,0,0,0,12,2009,"1-12-2009"
41,1.025,1.03,1,1,0,1,2010,"1-1-2010"
29,1.2475,1.2475,0,0,0,2,2010,"1-2-2010"
42,1.114,1.216,0,0,2,3,2010,"1-3-2010"
11,1.13666666666667,1.22,0,0,1,4,2010,"1-4-2010"
31,1.185,1.25,0,1,1,5,2010,"1-5-2010"
15,1.242,1.242,0,0,0,6,2010,"1-6-2010"
21,1.24,1.24,0,0,0,7,2010,"1-7-2010"
24,1.18,1.25,0,0,1,8,2010,"1-8-2010"
33,1.16,1.214,1,0,0,9,2010,"1-9-2010"
16,1.2225,1.2225,0,0,0,10,2010,"1-10-2010"
20,1.235,1.235,0,0,0,11,2010,"1-11-2010"
30,1.158,1.218,0,0,1,12,2010,"1-12-2010"
18,1.0475,1.23,1,0,2,1,2011,"1-1-2011"
22,0.985,1.22,0,0,4,2,2011,"1-2-2011"
26,0.968,1.022,0,0,1,3,2011,"1-3-2011"
23,1.2025,1.2025,0,0,0,4,2011,"1-4-2011"
22,1.2175,1.2175,0,0,0,5,2011,"1-5-2011"
29,1.234,1.234,0,0,0,6,2011,"1-6-2011"
35,1.12,1.245,0,0,2,7,2011,"1-7-2011"
60,1.146,1.2,0,0,1,8,2011,"1-8-2011"
19,1.2375,1.2375,0,0,0,9,2011,"1-9-2011"
32,1.2025,1.2025,0,0,0,10,2011,"1-10-2011"
33,1.232,1.23,0,2,0,11,2011,"1-11-2011"
35,1.2225,1.2225,0,0,0,12,2011,"1-12-2011"
8,1.22,1.22,0,0,0,1,2012,"1-1-2012"
