"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
116,2.91,3.38,2,0,0,1,2009,"1-1-2009"
66,3.38,3.38,0,0,0,2,2009,"1-2-2009"
230,2.935,3.38,2,0,0,3,2009,"1-3-2009"
106,3.202,3.38,0,0,1,4,2009,"1-4-2009"
95,3.13,3.38,0,0,2,5,2009,"1-5-2009"
285,2.735,3.38,2,3,1,6,2009,"1-6-2009"
88,3.17,3.17,0,0,0,7,2009,"1-7-2009"
463,2.57,3.0375,2,1,0,8,2009,"1-8-2009"
149,3.19,3.19,0,0,0,9,2009,"1-9-2009"
220,2.6675,3.19,0,1,2,10,2009,"1-10-2009"
223,2.7275,3.175,1,1,2,11,2009,"1-11-2009"
339,2.768,3.182,1,1,0,12,2009,"1-12-2009"
114,3.1925,3.1925,0,0,0,1,2010,"1-1-2010"
103,3.19,3.19,0,0,0,2,2010,"1-2-2010"
236,3.04,3.18,1,1,0,3,2010,"1-3-2010"
292,2.885,3.19,1,1,0,4,2010,"1-4-2010"
764,2.2275,3.14,1,3,0,5,2010,"1-5-2010"
350,2.914,3.184,1,2,0,6,2010,"1-6-2010"
92,2.79,3.19,0,0,1,7,2010,"1-7-2010"
88,3.19,3.19,0,0,0,8,2010,"1-8-2010"
111,3.292,3.292,0,0,0,9,2010,"1-9-2010"
517,2.66,3.32,2,2,0,10,2010,"1-10-2010"
108,3.32,3.32,0,0,0,11,2010,"1-11-2010"
112,3.312,3.312,0,0,0,12,2010,"1-12-2010"
124,3.32,3.32,0,0,0,1,2011,"1-1-2011"
309,2.9075,3.32,2,2,0,2,2011,"1-2-2011"
129,3.32,3.32,0,0,0,3,2011,"1-3-2011"
49,3.32,3.32,0,0,0,4,2011,"1-4-2011"
840,1.985,3.32,4,2,0,5,2011,"1-5-2011"
158,3.092,3.306,0,0,2,6,2011,"1-6-2011"
631,2.6025,3.155,2,1,0,7,2011,"1-7-2011"
77,3.296,3.296,0,0,0,8,2011,"1-8-2011"
104,3.38,3.38,0,0,0,9,2011,"1-9-2011"
73,3.55,3.55,0,0,0,10,2011,"1-10-2011"
130,3.294,3.502,1,0,0,11,2011,"1-11-2011"
371,2.66,3.4075,2,1,0,12,2011,"1-12-2011"
12,3.2,3.2,0,0,0,1,2012,"1-1-2012"
