"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
31,6.11,6.29333333333333,2,1,0,1,2009,"1-1-2009"
33,6.3725,6.3725,0,0,0,2,2009,"1-2-2009"
26,6.0575,6.0575,0,0,0,3,2009,"1-3-2009"
53,6.208,6.35,2,2,0,4,2009,"1-4-2009"
32,6.19,6.59,1,1,0,5,2009,"1-5-2009"
43,6.265,6.59,1,1,0,6,2009,"1-6-2009"
50,5.978,6.59,2,1,0,7,2009,"1-7-2009"
36,6.59,6.59,0,0,0,8,2009,"1-8-2009"
120,5.766,6.59,2,2,0,9,2009,"1-9-2009"
40,5.53,6.59,0,1,1,10,2009,"1-10-2009"
66,6.06,6.59,2,2,0,11,2009,"1-11-2009"
64,6.378,6.59,1,1,0,12,2009,"1-12-2009"
57,6.19,6.59,1,0,0,1,2010,"1-1-2010"
48,6.57,6.57,0,0,0,2,2010,"1-2-2010"
93,4.906,6.59,3,3,0,3,2010,"1-3-2010"
26,6.325,6.59,0,0,1,4,2010,"1-4-2010"
14,6.59,6.59,0,0,0,5,2010,"1-5-2010"
63,5.968,6.59,2,2,0,6,2010,"1-6-2010"
27,6.135,6.59,1,1,0,7,2010,"1-7-2010"
80,5.8,6.59,2,1,0,8,2010,"1-8-2010"
85,4.972,6.59,1,1,4,9,2010,"1-9-2010"
80,5.225,6.59,2,2,1,10,2010,"1-10-2010"
28,6.3625,6.59,1,0,0,11,2010,"1-11-2010"
39,6.372,6.59,1,0,0,12,2010,"1-12-2010"
22,6.59,6.59,0,0,0,1,2011,"1-1-2011"
88,5.79,6.59,1,1,0,2,2011,"1-2-2011"
100,5.17,6.59,4,4,0,3,2011,"1-3-2011"
47,6.1325,6.635,1,1,0,4,2011,"1-4-2011"
45,5.5825,6.785,1,1,2,5,2011,"1-5-2011"
65,5.27,6.79,2,2,3,6,2011,"1-6-2011"
78,5.32,6.5025,2,2,1,7,2011,"1-7-2011"
80,5.582,5.64,2,2,0,8,2011,"1-8-2011"
72,5.44,5.64,2,2,0,9,2011,"1-9-2011"
39,5.655,5.655,0,0,0,10,2011,"1-10-2011"
34,5.684,5.8,2,0,0,11,2011,"1-11-2011"
25,5.8,5.8,0,0,0,12,2011,"1-12-2011"
24,5,5.8,1,1,0,1,2012,"1-1-2012"
