"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
55,2.4,2.59,0,0,1,1,2009,"1-1-2009"
37,2.59,2.59,0,0,0,2,2009,"1-2-2009"
49,2.59,2.59,0,0,0,3,2009,"1-3-2009"
106,2.556,2.574,1,1,0,4,2009,"1-4-2009"
54,2.53,2.59,1,0,0,5,2009,"1-5-2009"
58,2.53,2.59,1,1,0,6,2009,"1-6-2009"
57,2.552,2.552,0,0,0,7,2009,"1-7-2009"
65,2.44,2.59,1,0,0,8,2009,"1-8-2009"
82,2.24,2.59,1,0,2,9,2009,"1-9-2009"
40,2.59,2.59,0,0,0,10,2009,"1-10-2009"
28,2.56,2.59,1,0,0,11,2009,"1-11-2009"
130,2.308,2.588,2,1,0,12,2009,"1-12-2009"
83,2.2425,2.59,0,0,2,1,2010,"1-1-2010"
60,2.59,2.59,0,0,0,2,2010,"1-2-2010"
44,2.59,2.59,0,0,0,3,2010,"1-3-2010"
61,2.59,2.59,0,0,0,4,2010,"1-4-2010"
62,2.59,2.59,0,0,0,5,2010,"1-5-2010"
75,2.59,2.59,0,0,0,6,2010,"1-6-2010"
50,2.59,2.59,0,0,0,7,2010,"1-7-2010"
194,2.2375,2.535,1,1,0,8,2010,"1-8-2010"
198,2.106,2.59,3,4,0,9,2010,"1-9-2010"
45,2.59,2.59,0,0,0,10,2010,"1-10-2010"
75,2.28,2.5675,1,0,1,11,2010,"1-11-2010"
117,2.35,2.59,0,2,0,12,2010,"1-12-2010"
54,2.6175,2.6175,0,0,0,1,2011,"1-1-2011"
93,2.3375,2.78,1,0,1,2,2011,"1-2-2011"
66,2.928,2.928,0,0,0,3,2011,"1-3-2011"
74,2.475,2.95,2,0,0,4,2011,"1-4-2011"
66,2.64,2.95,2,2,0,5,2011,"1-5-2011"
63,2.95,2.95,0,0,0,6,2011,"1-6-2011"
22,2.63,2.95,1,0,0,7,2011,"1-7-2011"
