"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
58,6.09,6.29,2,2,0,1,2009,"1-1-2009"
61,6.3225,6.3225,0,0,0,2,2009,"1-2-2009"
39,6.065,6.065,0,0,0,3,2009,"1-3-2009"
53,5.99,6.19,2,1,0,4,2009,"1-4-2009"
49,6.0725,6.29,1,0,0,5,2009,"1-5-2009"
38,6.04,6.29,1,1,0,6,2009,"1-6-2009"
67,6.25,6.77,2,1,0,7,2009,"1-7-2009"
20,7.49,7.49,0,0,0,8,2009,"1-8-2009"
81,6.082,7.09,2,2,0,9,2009,"1-9-2009"
83,5.745,6.99,0,1,1,10,2009,"1-10-2009"
87,6.005,6.99,1,2,0,11,2009,"1-11-2009"
66,6.516,6.99,0,1,0,12,2009,"1-12-2009"
57,6.49,6.99,1,1,0,1,2010,"1-1-2010"
37,6.99,6.99,0,0,0,2,2010,"1-2-2010"
151,4.988,6.99,4,4,0,3,2010,"1-3-2010"
18,6.99,6.99,0,0,0,4,2010,"1-4-2010"
22,6.99,6.99,0,0,0,5,2010,"1-5-2010"
57,6.19,6.99,2,2,0,6,2010,"1-6-2010"
28,6.4675,6.99,1,1,0,7,2010,"1-7-2010"
57,5.99,6.99,2,1,0,8,2010,"1-8-2010"
89,4.934,6.99,1,2,3,9,2010,"1-9-2010"
70,5.24,6.99,2,2,1,10,2010,"1-10-2010"
26,6.6175,6.99,1,1,0,11,2010,"1-11-2010"
42,6.692,6.966,1,1,0,12,2010,"1-12-2010"
17,6.99,6.99,0,0,0,1,2011,"1-1-2011"
88,5.94,6.94,1,2,0,2,2011,"1-2-2011"
186,5.254,7.19,4,4,0,3,2011,"1-3-2011"
20,7.19,7.19,0,0,0,4,2011,"1-4-2011"
44,6.37,6.89,1,0,0,5,2011,"1-5-2011"
45,6.272,6.59,2,2,0,6,2011,"1-6-2011"
61,5.6575,6.4575,2,2,0,7,2011,"1-7-2011"
53,5.64,6.59,2,2,3,8,2011,"1-8-2011"
84,5.215,6.59,2,1,2,9,2011,"1-9-2011"
62,5.705,5.705,0,0,0,10,2011,"1-10-2011"
77,5.68,5.8,2,2,0,11,2011,"1-11-2011"
37,5.8,5.8,0,0,0,12,2011,"1-12-2011"
24,5.03,5.8,1,1,0,1,2012,"1-1-2012"
