"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
384,1.37666666666667,1.37666666666667,0,0,0,1,2009,"1-1-2009"
497,1.46,1.46,0,0,0,2,2009,"1-2-2009"
532,1.47,1.475,0,2,0,3,2009,"1-3-2009"
630,1.376,1.472,0,2,2,4,2009,"1-4-2009"
538,1.235,1.48,0,0,4,5,2009,"1-5-2009"
499,1.46,1.46,0,0,0,6,2009,"1-6-2009"
479,1.412,1.662,0,0,3,7,2009,"1-7-2009"
423,1.43,1.535,0,0,1,8,2009,"1-8-2009"
704,1.478,1.478,0,0,0,9,2009,"1-9-2009"
592,1.4625,1.4625,0,0,0,10,2009,"1-10-2009"
552,1.47,1.47,0,0,0,11,2009,"1-11-2009"
817,1.29,1.49,0,0,4,12,2009,"1-12-2009"
780,1.24,1.49,2,4,0,1,2010,"1-1-2010"
494,1.425,1.485,0,1,1,2,2010,"1-2-2010"
584,1.45,1.454,0,3,0,3,2010,"1-3-2010"
540,1.4575,1.45,0,3,0,4,2010,"1-4-2010"
591,1.4775,1.4775,0,1,0,5,2010,"1-5-2010"
697,1.49,1.49,0,0,0,6,2010,"1-6-2010"
443,1.4875,1.4875,0,0,0,7,2010,"1-7-2010"
507,1.48,1.4825,0,1,0,8,2010,"1-8-2010"
657,1.472,1.464,0,4,0,9,2010,"1-9-2010"
536,1.48,1.4775,0,3,0,10,2010,"1-10-2010"
555,1.4875,1.48,0,4,0,11,2010,"1-11-2010"
881,1.526,1.53,0,1,0,12,2010,"1-12-2010"
563,1.5,1.5,0,0,0,1,2011,"1-1-2011"
575,1.5025,1.5025,0,0,0,2,2011,"1-2-2011"
631,1.522,1.522,0,0,0,3,2011,"1-3-2011"
550,1.5425,1.5425,0,0,0,4,2011,"1-4-2011"
620,1.54,1.54,0,0,0,5,2011,"1-5-2011"
816,1.496,1.54,0,0,1,6,2011,"1-6-2011"
532,1.54,1.54,0,0,0,7,2011,"1-7-2011"
751,1.556,1.556,0,0,0,8,2011,"1-8-2011"
614,1.54,1.54,0,0,0,9,2011,"1-9-2011"
617,1.575,1.575,0,0,0,10,2011,"1-10-2011"
826,1.618,1.618,0,0,0,11,2011,"1-11-2011"
941,1.62,1.62,0,0,0,12,2011,"1-12-2011"
235,1.62,1.62,0,0,0,1,2012,"1-1-2012"
