"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
5,4.69,4.69,0,0,0,1,2009,"1-1-2009"
6,4.69,4.69,0,0,0,2,2009,"1-2-2009"
4,4.46,4.46,0,0,0,3,2009,"1-3-2009"
7,4.69,4.69,0,0,0,4,2009,"1-4-2009"
7,4.6325,4.6325,0,0,0,5,2009,"1-5-2009"
4,4.69,4.69,0,0,0,6,2009,"1-6-2009"
10,3.5675,4.69,0,0,3,7,2009,"1-7-2009"
9,3.02666666666667,4.69,0,0,3,8,2009,"1-8-2009"
7,2.8425,2.8425,0,0,0,9,2009,"1-9-2009"
11,2.9975,2.9975,0,0,0,10,2009,"1-10-2009"
9,3.08,3.08,0,0,0,11,2009,"1-11-2009"
8,3.17,3.17,0,0,0,12,2009,"1-12-2009"
6,2.98,2.98,0,0,0,1,2010,"1-1-2010"
7,2.93,2.93,0,0,0,2,2010,"1-2-2010"
14,3.106,3.106,0,0,0,3,2010,"1-3-2010"
7,2.95,3.17,0,0,2,4,2010,"1-4-2010"
7,2.5,3.17,0,0,4,5,2010,"1-5-2010"
13,2.96,2.96,0,0,0,6,2010,"1-6-2010"
14,2.975,2.975,0,0,0,7,2010,"1-7-2010"
7,2.99,2.99,0,0,0,8,2010,"1-8-2010"
14,2.928,2.928,0,0,0,9,2010,"1-9-2010"
16,2.9725,2.9725,0,0,0,10,2010,"1-10-2010"
7,2.90666666666667,2.90666666666667,0,0,0,11,2010,"1-11-2010"
16,2.9425,2.9425,0,0,0,12,2010,"1-12-2010"
18,2.9775,2.9775,0,0,0,1,2011,"1-1-2011"
13,2.95,2.95,0,0,0,2,2011,"1-2-2011"
15,2.958,2.958,0,0,0,3,2011,"1-3-2011"
13,2.97,2.97,0,0,0,4,2011,"1-4-2011"
17,2.95,2.95,0,0,0,5,2011,"1-5-2011"
21,2.9475,2.9475,0,0,0,6,2011,"1-6-2011"
17,2.935,2.935,0,0,0,7,2011,"1-7-2011"
17,2.98,2.98,0,0,0,8,2011,"1-8-2011"
12,2.9475,2.9475,0,0,0,9,2011,"1-9-2011"
17,2.99,2.99,0,0,0,10,2011,"1-10-2011"
20,2.99,2.99,0,0,0,11,2011,"1-11-2011"
14,2.955,2.955,0,0,0,12,2011,"1-12-2011"
7,2.99,2.99,0,0,0,1,2012,"1-1-2012"
