"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
76,2.65333333333333,2.97,0,1,0,1,2009,"1-1-2009"
57,2.97,2.97,0,0,0,2,2009,"1-2-2009"
46,2.97,2.97,0,0,0,3,2009,"1-3-2009"
116,2.792,2.962,1,0,1,4,2009,"1-4-2009"
75,2.8075,2.97,1,1,0,5,2009,"1-5-2009"
60,2.8075,2.97,1,1,0,6,2009,"1-6-2009"
85,2.836,2.97,0,1,1,7,2009,"1-7-2009"
114,2.7275,2.97,1,0,0,8,2009,"1-8-2009"
214,2.414,2.97,1,2,0,9,2009,"1-9-2009"
46,2.97,2.97,0,0,0,10,2009,"1-10-2009"
81,2.7425,2.97,1,1,1,11,2009,"1-11-2009"
151,2.542,2.97,2,1,0,12,2009,"1-12-2009"
159,2.37,2.9075,1,2,0,1,2010,"1-1-2010"
55,2.9425,2.9425,0,0,0,2,2010,"1-2-2010"
37,2.97,2.97,0,0,0,3,2010,"1-3-2010"
19,2.97,2.97,0,0,0,4,2010,"1-4-2010"
27,2.97,2.97,0,0,0,5,2010,"1-5-2010"
42,2.97,2.97,0,0,0,6,2010,"1-6-2010"
31,2.97,2.97,0,0,0,7,2010,"1-7-2010"
133,3.0175,2.97,1,2,0,8,2010,"1-8-2010"
259,2.4,4.02,3,3,1,9,2010,"1-9-2010"
47,3.0625,4.055,0,0,2,10,2010,"1-10-2010"
101,2.67,4.09,1,0,2,11,2010,"1-11-2010"
66,3.055,4.09,0,1,1,12,2010,"1-12-2010"
19,4.255,4.255,0,0,0,1,2011,"1-1-2011"
134,2.9425,4.42,1,1,2,2,2011,"1-2-2011"
43,3.59,4.254,0,0,4,3,2011,"1-3-2011"
189,2.75,3.59,2,2,0,4,2011,"1-4-2011"
39,2.6925,3.59,0,2,2,5,2011,"1-5-2011"
38,3.19,3.51,0,0,4,6,2011,"1-6-2011"
28,2.725,3.19,0,0,2,7,2011,"1-7-2011"
11,1.99,3.19,0,0,1,8,2011,"1-8-2011"
