"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
79,2.38,2.57666666666667,0,0,1,1,2009,"1-1-2009"
39,2.59,2.59,0,0,0,2,2009,"1-2-2009"
78,2.59,2.59,0,0,0,3,2009,"1-3-2009"
162,2.554,2.554,1,1,0,4,2009,"1-4-2009"
131,2.5175,2.59,1,1,0,5,2009,"1-5-2009"
180,2.505,2.5825,1,3,0,6,2009,"1-6-2009"
83,2.59,2.59,0,0,0,7,2009,"1-7-2009"
149,2.44,2.59,1,1,0,8,2009,"1-8-2009"
186,2.23,2.59,1,1,2,9,2009,"1-9-2009"
76,2.59,2.59,0,0,0,10,2009,"1-10-2009"
60,2.545,2.5675,1,0,0,11,2009,"1-11-2009"
298,2.272,2.556,2,2,0,12,2009,"1-12-2009"
645,2.2075,2.5625,1,2,0,1,2010,"1-1-2010"
101,2.59,2.59,0,0,0,2,2010,"1-2-2010"
88,2.59,2.59,0,0,0,3,2010,"1-3-2010"
61,2.59,2.59,0,0,0,4,2010,"1-4-2010"
94,2.59,2.59,0,0,0,5,2010,"1-5-2010"
121,2.59,2.59,0,0,0,6,2010,"1-6-2010"
83,2.59,2.59,0,0,0,7,2010,"1-7-2010"
1031,1.7975,2.59,1,2,0,8,2010,"1-8-2010"
805,1.95,2.59,2,5,0,9,2010,"1-9-2010"
165,2.5825,2.59,0,4,0,10,2010,"1-10-2010"
269,2.2375,2.59,1,4,0,11,2010,"1-11-2010"
264,2.236,2.59,0,4,1,12,2010,"1-12-2010"
103,2.5225,2.38,0,3,0,1,2011,"1-1-2011"
252,2.275,2.38,1,4,0,2,2011,"1-2-2011"
128,2.648,2.648,0,0,0,3,2011,"1-3-2011"
303,2.245,2.6075,2,2,0,4,2011,"1-4-2011"
249,2.445,2.6775,0,2,0,5,2011,"1-5-2011"
105,2.948,2.948,0,0,0,6,2011,"1-6-2011"
23,2.64,3.09,0,0,2,7,2011,"1-7-2011"
4,2.815,3.09,0,0,1,8,2011,"1-8-2011"
7,1.99,3.09,1,0,0,9,2011,"1-9-2011"
