"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
164,2.93,2.93,0,0,0,1,2009,"1-1-2009"
157,2.21,2.98,0,0,3,2,2009,"1-2-2009"
120,2.5475,2.8825,0,0,2,3,2009,"1-3-2009"
234,2.908,2.908,0,0,0,4,2009,"1-4-2009"
467,2.455,2.99,1,2,1,5,2009,"1-5-2009"
364,2.585,2.9525,2,1,1,6,2009,"1-6-2009"
176,2.856,2.856,0,0,0,7,2009,"1-7-2009"
604,2.2175,2.88,2,2,2,8,2009,"1-8-2009"
205,2.836,2.836,0,0,0,9,2009,"1-9-2009"
140,3.19,3.19,0,0,0,10,2009,"1-10-2009"
129,2.88,3.0075,1,1,0,11,2009,"1-11-2009"
371,2.782,3.042,1,0,1,12,2009,"1-12-2009"
207,2.915,2.915,0,0,0,1,2010,"1-1-2010"
162,2.755,2.8775,0,0,1,2,2010,"1-2-2010"
408,2.764,2.836,1,1,0,3,2010,"1-3-2010"
437,2.605,2.82,1,1,0,4,2010,"1-4-2010"
752,2.1475,2.8075,1,2,1,5,2010,"1-5-2010"
392,2.7,2.836,1,1,0,6,2010,"1-6-2010"
456,2.6675,2.875,1,1,0,7,2010,"1-7-2010"
327,2.7925,2.7925,0,0,0,8,2010,"1-8-2010"
202,3.046,3.046,0,0,0,9,2010,"1-9-2010"
157,3.1075,3.1075,0,0,0,10,2010,"1-10-2010"
148,3.1175,3.1175,0,0,0,11,2010,"1-11-2010"
191,3.276,3.276,0,0,0,12,2010,"1-12-2010"
182,3.265,3.265,0,0,0,1,2011,"1-1-2011"
353,2.805,3.32,1,2,1,2,2011,"1-2-2011"
373,3.116,3.286,0,1,0,3,2011,"1-3-2011"
137,3.2425,3.2425,0,0,0,4,2011,"1-4-2011"
187,3.0925,3.21,0,0,1,5,2011,"1-5-2011"
463,2.936,3.266,2,2,0,6,2011,"1-6-2011"
277,3.25,3.25,0,0,0,7,2011,"1-7-2011"
290,3.2,3.2,0,0,0,8,2011,"1-8-2011"
273,3.24,3.24,0,0,0,9,2011,"1-9-2011"
265,3.2925,3.2925,0,0,0,10,2011,"1-10-2011"
283,3.174,3.354,1,1,0,11,2011,"1-11-2011"
777,2.67,3.3675,2,2,0,12,2011,"1-12-2011"
53,3.32,3.32,0,0,0,1,2012,"1-1-2012"
