"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
30,3.30333333333333,3.30333333333333,0,0,0,1,2009,"1-1-2009"
27,3.2025,3.2025,0,0,0,2,2009,"1-2-2009"
26,3.3375,3.3375,0,0,0,3,2009,"1-3-2009"
36,3.298,3.298,0,0,0,4,2009,"1-4-2009"
29,3.3175,3.3075,2,0,0,5,2009,"1-5-2009"
35,3.31,3.31,0,0,0,6,2009,"1-6-2009"
26,3.336,3.336,0,0,0,7,2009,"1-7-2009"
39,3.25,3.25,0,0,0,8,2009,"1-8-2009"
23,3.27,3.27,0,0,0,9,2009,"1-9-2009"
25,3.2975,3.2975,0,0,0,10,2009,"1-10-2009"
46,3.26,3.26,0,0,0,11,2009,"1-11-2009"
65,3.094,3.16,2,1,0,12,2009,"1-12-2009"
53,3.2025,3.12,1,2,0,1,2010,"1-1-2010"
20,3.27,3.27,0,0,0,2,2010,"1-2-2010"
24,3.024,3.104,0,0,1,3,2010,"1-3-2010"
27,3.31,3.31,0,0,0,4,2010,"1-4-2010"
38,3.1125,3.2575,0,0,1,5,2010,"1-5-2010"
25,3.304,3.304,0,0,0,6,2010,"1-6-2010"
24,3.235,3.235,0,0,0,7,2010,"1-7-2010"
25,3.255,3.255,0,0,0,8,2010,"1-8-2010"
28,3.308,3.308,0,0,0,9,2010,"1-9-2010"
16,3.335,3.335,0,0,0,10,2010,"1-10-2010"
13,3.3175,3.3175,0,0,0,11,2010,"1-11-2010"
54,3.038,3.264,1,0,2,12,2010,"1-12-2010"
54,2.965,3.34,0,1,3,1,2011,"1-1-2011"
51,3.105,3.205,1,1,1,2,2011,"1-2-2011"
40,3.324,3.318,0,1,0,3,2011,"1-3-2011"
31,3.26,3.26,0,0,0,4,2011,"1-4-2011"
21,3.34,3.315,1,0,0,5,2011,"1-5-2011"
19,3.506,3.558,1,0,0,6,2011,"1-6-2011"
20,3.4375,3.4225,1,0,0,7,2011,"1-7-2011"
15,3.72,3.72,0,0,0,8,2011,"1-8-2011"
16,3.735,3.735,0,0,0,9,2011,"1-9-2011"
25,3.77,3.77,0,0,0,10,2011,"1-10-2011"
14,3.578,3.578,0,0,0,11,2011,"1-11-2011"
25,3.485,3.485,0,0,0,12,2011,"1-12-2011"
8,3.3,3.65,1,1,0,1,2012,"1-1-2012"
