"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
24,2.5,2.79,0,0,3,1,2009,"1-1-2009"
20,2.5,2.7175,0,0,3,2,2009,"1-2-2009"
16,2.7175,2.7175,0,0,0,3,2009,"1-3-2009"
22,2.558,2.79,0,0,4,4,2009,"1-4-2009"
26,2.5,2.645,0,0,2,5,2009,"1-5-2009"
34,2.5125,2.5125,0,0,0,6,2009,"1-6-2009"
40,2.4,2.5,0,0,1,7,2009,"1-7-2009"
40,2.16,2.535,0,0,3,8,2009,"1-8-2009"
39,2.402,2.64,0,0,2,9,2009,"1-9-2009"
27,2.12,2.64,0,0,4,10,2009,"1-10-2009"
36,2.32,2.32,0,0,0,11,2009,"1-11-2009"
81,2.452,2.452,0,0,0,12,2009,"1-12-2009"
35,2.48,2.48,0,0,0,1,2010,"1-1-2010"
28,2.4875,2.4875,0,0,0,2,2010,"1-2-2010"
30,2.522,2.522,0,0,0,3,2010,"1-3-2010"
27,2.49,2.49,0,0,0,4,2010,"1-4-2010"
29,2.39,2.39,0,0,0,5,2010,"1-5-2010"
37,2.39,2.39,0,0,0,6,2010,"1-6-2010"
37,2.35,2.35,0,0,0,7,2010,"1-7-2010"
31,2.19,2.19,0,0,0,8,2010,"1-8-2010"
57,2.19,2.19,0,0,0,9,2010,"1-9-2010"
34,2.1175,2.1175,0,0,0,10,2010,"1-10-2010"
58,2.025,2.025,0,0,0,11,2010,"1-11-2010"
103,2.006,2.006,0,0,0,12,2010,"1-12-2010"
54,2.3625,2.3625,0,0,0,1,2011,"1-1-2011"
44,2.5,2.5,0,0,0,2,2011,"1-2-2011"
64,2.502,2.502,0,0,0,3,2011,"1-3-2011"
56,2,2.5,0,0,4,4,2011,"1-4-2011"
39,2,2.25,0,0,2,5,2011,"1-5-2011"
87,2,2,0,1,0,6,2011,"1-6-2011"
66,2,2,0,0,0,7,2011,"1-7-2011"
70,2,2,0,0,0,8,2011,"1-8-2011"
57,2,2,0,0,0,9,2011,"1-9-2011"
54,2,2,0,0,0,10,2011,"1-10-2011"
91,2,2,0,0,0,11,2011,"1-11-2011"
89,2,2,0,0,0,12,2011,"1-12-2011"
12,2,2,0,0,0,1,2012,"1-1-2012"
