"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
39,2.76666666666667,2.89,0,0,1,1,2009,"1-1-2009"
89,2.4925,2.89,0,3,1,2,2009,"1-2-2009"
88,2.69,2.89,0,1,1,3,2009,"1-3-2009"
76,2.89,2.89,0,0,0,4,2009,"1-4-2009"
62,2.89,2.89,0,0,0,5,2009,"1-5-2009"
57,2.89,2.89,0,0,0,6,2009,"1-6-2009"
78,2.89,2.89,0,0,0,7,2009,"1-7-2009"
62,2.89,2.89,0,0,0,8,2009,"1-8-2009"
74,2.89,2.89,0,0,0,9,2009,"1-9-2009"
50,2.89,2.89,0,0,0,10,2009,"1-10-2009"
71,2.89,2.89,0,1,0,11,2009,"1-11-2009"
97,2.89,2.89,0,0,0,12,2009,"1-12-2009"
57,2.89,2.89,0,0,0,1,2010,"1-1-2010"
59,2.965,2.965,0,0,0,2,2010,"1-2-2010"
98,2.99,2.99,0,0,0,3,2010,"1-3-2010"
70,2.99,2.99,0,0,0,4,2010,"1-4-2010"
104,2.99,2.99,0,0,0,5,2010,"1-5-2010"
80,2.99,2.99,0,0,0,6,2010,"1-6-2010"
52,2.99,2.99,0,0,0,7,2010,"1-7-2010"
89,2.74,2.99,1,1,0,8,2010,"1-8-2010"
151,2.504,2.99,3,3,0,9,2010,"1-9-2010"
62,2.99,2.99,0,0,0,10,2010,"1-10-2010"
48,2.99,2.99,0,0,0,11,2010,"1-11-2010"
95,2.99,2.99,0,0,0,12,2010,"1-12-2010"
72,2.7925,2.99,1,1,0,1,2011,"1-1-2011"
116,2.3825,2.99,2,3,0,2,2011,"1-2-2011"
56,2.99,2.99,0,0,0,3,2011,"1-3-2011"
68,2.74,2.99,1,0,0,4,2011,"1-4-2011"
48,2.75,2.99,0,0,2,5,2011,"1-5-2011"
42,2.99,2.99,0,0,0,6,2011,"1-6-2011"
26,3.14,3.14,0,0,0,7,2011,"1-7-2011"
39,3.29,3.29,0,0,0,8,2011,"1-8-2011"
23,3.29,3.29,0,0,0,9,2011,"1-9-2011"
17,3.29,3.29,0,0,0,10,2011,"1-10-2011"
16,3.29,3.29,0,0,0,11,2011,"1-11-2011"
21,3.29,3.29,0,0,0,12,2011,"1-12-2011"
4,3.29,3.29,0,0,0,1,2012,"1-1-2012"
