"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
77,2.93,3.03333333333333,1,0,0,1,2009,"1-1-2009"
89,2.6925,3.105,0,0,2,2,2009,"1-2-2009"
79,2.76,2.875,0,0,1,3,2009,"1-3-2009"
86,3.006,3.1,0,0,1,4,2009,"1-4-2009"
112,2.245,3.14,1,1,1,5,2009,"1-5-2009"
78,2.7725,3.14,0,1,2,6,2009,"1-6-2009"
79,2.768,2.998,0,0,1,7,2009,"1-7-2009"
133,2.3225,3.14,1,1,3,8,2009,"1-8-2009"
96,2.88,3.144,0,0,2,9,2009,"1-9-2009"
95,2.9425,3.115,1,1,0,10,2009,"1-10-2009"
124,2.655,3.045,1,1,1,11,2009,"1-11-2009"
112,2.59,2.92,1,1,2,12,2009,"1-12-2009"
84,2.98,3.1475,1,0,0,1,2010,"1-1-2010"
77,2.3875,3.19,0,0,3,2,2010,"1-2-2010"
81,2.906,3.11,0,0,2,3,2010,"1-3-2010"
68,2.835,3.19,0,0,3,4,2010,"1-4-2010"
63,2.735,3.19,0,0,3,5,2010,"1-5-2010"
69,3.08,3.222,0,0,2,6,2010,"1-6-2010"
59,3.17,3.17,0,0,0,7,2010,"1-7-2010"
48,2.755,3.29,0,0,2,8,2010,"1-8-2010"
72,3.008,3.254,0,1,1,9,2010,"1-9-2010"
41,3.2225,3.2225,0,0,0,10,2010,"1-10-2010"
164,2.7475,3.29,2,1,1,11,2010,"1-11-2010"
91,2.862,3.29,1,1,2,12,2010,"1-12-2010"
73,2.8475,3.29,2,2,0,1,2011,"1-1-2011"
52,2.8025,3.29,0,0,3,2,2011,"1-2-2011"
63,3.024,3.086,0,0,1,3,2011,"1-3-2011"
87,2.905,3.295,2,2,1,4,2011,"1-4-2011"
65,2.6775,3.34,0,0,2,5,2011,"1-5-2011"
71,3.086,3.166,0,0,1,6,2011,"1-6-2011"
178,2.815,3.24,2,2,0,7,2011,"1-7-2011"
84,3.024,3.344,0,0,3,8,2011,"1-8-2011"
66,3.06,3.06,0,0,0,9,2011,"1-9-2011"
73,3.0325,3.12,0,0,1,10,2011,"1-10-2011"
170,2.658,3.19,2,2,2,11,2011,"1-11-2011"
57,2.9725,3.08,0,0,1,12,2011,"1-12-2011"
20,2.71,2.71,0,0,0,1,2012,"1-1-2012"
