"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
32,3.31333333333333,3.31333333333333,0,0,0,1,2009,"1-1-2009"
45,3.2075,3.2075,0,0,0,2,2009,"1-2-2009"
30,3.13,3.13,0,0,0,3,2009,"1-3-2009"
56,3.27,3.27,0,0,0,4,2009,"1-4-2009"
51,3.2625,3.265,2,0,0,5,2009,"1-5-2009"
55,3.2875,3.2875,0,0,0,6,2009,"1-6-2009"
54,3.248,3.248,0,0,0,7,2009,"1-7-2009"
52,3.2475,3.2325,0,1,0,8,2009,"1-8-2009"
52,3.218,3.218,0,0,0,9,2009,"1-9-2009"
47,3.1825,3.1825,0,0,0,10,2009,"1-10-2009"
62,3.2775,3.2775,0,0,0,11,2009,"1-11-2009"
118,3.068,3.278,2,3,0,12,2009,"1-12-2009"
113,3.1625,3.255,1,2,0,1,2010,"1-1-2010"
41,3.2225,3.2225,0,0,0,2,2010,"1-2-2010"
35,3.228,3.228,0,0,0,3,2010,"1-3-2010"
44,3.2275,3.2275,0,0,0,4,2010,"1-4-2010"
56,3.27,3.27,0,0,0,5,2010,"1-5-2010"
51,3.272,3.272,0,0,0,6,2010,"1-6-2010"
59,3.2775,3.2775,0,0,0,7,2010,"1-7-2010"
39,3.215,3.215,0,0,0,8,2010,"1-8-2010"
49,3.21,3.21,0,0,0,9,2010,"1-9-2010"
36,3.2075,3.2075,0,0,0,10,2010,"1-10-2010"
43,3.255,3.255,0,0,0,11,2010,"1-11-2010"
46,2.956,3.096,1,0,1,12,2010,"1-12-2010"
39,2.92,2.92,0,1,0,1,2011,"1-1-2011"
42,3.1075,2.96,1,2,0,2,2011,"1-2-2011"
56,3.214,3.156,0,1,0,3,2011,"1-3-2011"
22,3.25,3.25,0,0,0,4,2011,"1-4-2011"
51,3.24,3.235,1,1,0,5,2011,"1-5-2011"
51,3.374,3.452,1,1,0,6,2011,"1-6-2011"
64,3.3875,3.63,1,4,0,7,2011,"1-7-2011"
50,3.626,3.63,0,2,0,8,2011,"1-8-2011"
19,3.635,3.635,0,0,0,9,2011,"1-9-2011"
29,3.6975,3.6975,0,0,0,10,2011,"1-10-2011"
45,3.458,3.458,0,0,0,11,2011,"1-11-2011"
50,3.4575,3.4575,0,0,0,12,2011,"1-12-2011"
14,3.23,3.54,1,0,0,1,2012,"1-1-2012"
