"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
8,5.19,5.19,0,0,0,1,2009,"1-1-2009"
13,4.73,5.19,2,0,0,2,2009,"1-2-2009"
3,5.19,5.19,0,0,0,3,2009,"1-3-2009"
17,4.47,5.19,1,0,2,4,2009,"1-4-2009"
13,3.99,5.19,0,0,3,5,2009,"1-5-2009"
4,5.19,5.19,0,0,0,6,2009,"1-6-2009"
2,5.19,5.19,0,0,0,7,2009,"1-7-2009"
14,4.39,5.19,2,2,0,8,2009,"1-8-2009"
9,4.51,5.03,0,3,0,9,2009,"1-9-2009"
11,4.71,4.71,0,0,0,10,2009,"1-10-2009"
19,4.25666666666667,4.57666666666667,2,2,0,11,2009,"1-11-2009"
8,4.79,4.79,0,3,0,12,2009,"1-12-2009"
13,4.52333333333333,4.79,1,1,0,1,2010,"1-1-2010"
8,4.42333333333333,4.95666666666667,0,0,2,2,2010,"1-2-2010"
5,5.29,5.29,0,0,0,3,2010,"1-3-2010"
2,5.29,5.29,0,0,0,4,2010,"1-4-2010"
18,4.935,5.29,1,0,0,5,2010,"1-5-2010"
8,4.315,5.29,0,0,3,6,2010,"1-6-2010"
2,5.29,5.29,0,0,0,7,2010,"1-7-2010"
9,3.99,5.29,1,3,0,8,2010,"1-8-2010"
7,4.85666666666667,5.29,0,1,0,9,2010,"1-9-2010"
6,5.29,5.29,0,0,0,10,2010,"1-10-2010"
8,4.87,4.87,0,0,0,11,2010,"1-11-2010"
9,4.87,4.87,0,0,0,12,2010,"1-12-2010"
10,4.87,4.87,0,0,0,1,2011,"1-1-2011"
8,4.87,4.87,0,0,0,2,2011,"1-2-2011"
9,4.87,4.87,0,0,0,3,2011,"1-3-2011"
14,3.99,4.87,0,4,0,4,2011,"1-4-2011"
16,4.83,4.83,0,0,0,5,2011,"1-5-2011"
15,3.99,4.83,0,0,4,6,2011,"1-6-2011"
9,4.8525,4.8525,0,0,0,7,2011,"1-7-2011"
10,4.675,4.97,1,0,0,8,2011,"1-8-2011"
14,4.76,4.97,0,0,1,9,2011,"1-9-2011"
11,4.8875,4.8875,0,0,0,10,2011,"1-10-2011"
20,4.116,4.576,1,2,0,11,2011,"1-11-2011"
14,4.97,4.97,0,0,0,12,2011,"1-12-2011"
1,4.97,4.97,0,0,0,1,2012,"1-1-2012"
