"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
27,2.6,2.6,0,0,0,6,2009,"1-6-2009"
138,2.6,2.6,0,0,0,7,2009,"1-7-2009"
214,2.43,2.5825,1,2,0,8,2009,"1-8-2009"
176,2.6,2.6,0,0,0,9,2009,"1-9-2009"
175,2.4225,2.515,1,1,0,10,2009,"1-10-2009"
133,2.59,2.59,0,0,0,11,2009,"1-11-2009"
234,2.354,2.6,1,0,1,12,2009,"1-12-2009"
255,2.2975,2.595,1,2,0,1,2010,"1-1-2010"
79,2.6,2.6,0,0,0,2,2010,"1-2-2010"
61,2.6,2.6,0,0,0,3,2010,"1-3-2010"
197,2.41,2.58,1,1,0,4,2010,"1-4-2010"
76,2.6,2.6,0,0,0,5,2010,"1-5-2010"
408,2.162,2.6,1,1,1,6,2010,"1-6-2010"
382,1.8375,2.6,2,1,2,7,2010,"1-7-2010"
80,2.725,3.185,0,0,2,8,2010,"1-8-2010"
260,2.168,3.43,1,1,4,9,2010,"1-9-2010"
218,2.425,3.155,2,2,1,10,2010,"1-10-2010"
77,2.8675,2.8675,0,0,0,11,2010,"1-11-2010"
127,2.88,2.88,0,0,0,12,2010,"1-12-2010"
140,2.8725,2.8725,0,0,0,1,2011,"1-1-2011"
77,2.6125,2.9075,0,0,2,2,2011,"1-2-2011"
83,2.856,2.99,0,0,2,3,2011,"1-3-2011"
312,2.4225,2.975,2,2,0,4,2011,"1-4-2011"
56,2.7975,2.8775,0,0,1,5,2011,"1-5-2011"
154,2.732,2.93,2,1,0,6,2011,"1-6-2011"
72,2.99,2.99,0,0,0,7,2011,"1-7-2011"
125,2.964,2.964,0,0,0,8,2011,"1-8-2011"
163,2.8375,2.9675,1,1,0,9,2011,"1-9-2011"
91,2.955,2.955,0,0,0,10,2011,"1-10-2011"
106,2.898,2.922,0,1,0,11,2011,"1-11-2011"
89,2.96,2.96,0,0,0,12,2011,"1-12-2011"
49,1.98,2.99,0,0,1,1,2012,"1-1-2012"
