"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
54,3.36333333333333,3.36333333333333,0,0,0,1,2009,"1-1-2009"
96,3.3125,3.3125,0,0,0,2,2009,"1-2-2009"
147,2.8,3.08,2,0,0,3,2009,"1-3-2009"
130,3.052,3.164,0,0,1,4,2009,"1-4-2009"
234,2.7675,3.2825,1,1,0,5,2009,"1-5-2009"
125,3.29,3.29,0,0,0,6,2009,"1-6-2009"
207,3.168,3.266,2,0,0,7,2009,"1-7-2009"
147,3.2325,3.2325,0,0,0,8,2009,"1-8-2009"
147,3.286,3.286,0,0,0,9,2009,"1-9-2009"
95,3.255,3.255,0,0,0,10,2009,"1-10-2009"
116,3.1,3.29,1,1,0,11,2009,"1-11-2009"
141,3.122,3.286,0,1,0,12,2009,"1-12-2009"
80,3.29,3.29,0,0,0,1,2010,"1-1-2010"
71,3.29,3.29,0,0,0,2,2010,"1-2-2010"
188,2.926,3.29,3,0,0,3,2010,"1-3-2010"
71,3.29,3.29,0,0,0,4,2010,"1-4-2010"
129,3.1,3.29,1,1,0,5,2010,"1-5-2010"
139,2.98,3.29,1,2,0,6,2010,"1-6-2010"
79,2.8925,3.145,1,0,0,7,2010,"1-7-2010"
51,3.29,3.29,0,0,0,8,2010,"1-8-2010"
57,3.29,3.29,0,0,0,9,2010,"1-9-2010"
73,3.0975,3.29,0,0,1,10,2010,"1-10-2010"
100,2.525,3.29,0,0,4,11,2010,"1-11-2010"
93,3.38,3.38,0,0,0,12,2010,"1-12-2010"
70,3.38,3.38,0,0,0,1,2011,"1-1-2011"
159,2.8825,3.17,1,2,0,2,2011,"1-2-2011"
154,3.216,3.324,0,1,0,3,2011,"1-3-2011"
98,3.57,3.57,0,0,0,4,2011,"1-4-2011"
86,3.57,3.57,0,0,0,5,2011,"1-5-2011"
246,3.152,3.57,2,2,0,6,2011,"1-6-2011"
85,3.65,3.65,0,0,0,7,2011,"1-7-2011"
110,3.89,3.89,0,0,0,8,2011,"1-8-2011"
74,3.6825,3.8675,0,0,1,9,2011,"1-9-2011"
67,3.89,3.89,0,0,0,10,2011,"1-10-2011"
92,3.89,3.89,0,0,0,11,2011,"1-11-2011"
82,3.89,3.89,0,0,0,12,2011,"1-12-2011"
27,3.89,3.89,0,0,0,1,2012,"1-1-2012"
