"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
27,2.39333333333333,2.59,0,0,1,1,2009,"1-1-2009"
9,2.59,2.59,0,0,0,2,2009,"1-2-2009"
12,2.58,2.58,0,0,0,3,2009,"1-3-2009"
42,2.545,2.5575,1,1,0,4,2009,"1-4-2009"
27,2.5075,2.55,1,1,0,5,2009,"1-5-2009"
26,2.5275,2.57,1,1,0,6,2009,"1-6-2009"
28,2.5325,2.5325,0,0,0,7,2009,"1-7-2009"
49,2.445,2.59,1,1,0,8,2009,"1-8-2009"
43,2.23,2.59,1,1,2,9,2009,"1-9-2009"
24,2.59,2.59,0,0,0,10,2009,"1-10-2009"
17,2.545,2.5675,1,0,0,11,2009,"1-11-2009"
65,2.306,2.59,2,2,0,12,2009,"1-12-2009"
70,2.235,2.59,0,2,0,1,2010,"1-1-2010"
27,2.59,2.59,0,0,0,2,2010,"1-2-2010"
43,2.556,2.59,0,2,0,3,2010,"1-3-2010"
23,2.59,2.59,0,0,0,4,2010,"1-4-2010"
21,2.59,2.59,0,0,0,5,2010,"1-5-2010"
26,2.59,2.59,0,0,0,6,2010,"1-6-2010"
16,2.59,2.59,0,0,0,7,2010,"1-7-2010"
97,1.9525,2.59,1,0,1,8,2010,"1-8-2010"
116,2.102,2.59,3,4,0,9,2010,"1-9-2010"
71,1.99,2.59,0,4,0,10,2010,"1-10-2010"
58,2.13,2.59,1,0,2,11,2010,"1-11-2010"
24,2.35,2.59,0,0,2,12,2010,"1-12-2010"
9,2.98,2.98,0,0,0,1,2011,"1-1-2011"
38,2.43,2.98,1,0,1,2,2011,"1-2-2011"
29,2.98,2.98,0,0,0,3,2011,"1-3-2011"
39,2.49,2.98,2,0,0,4,2011,"1-4-2011"
62,2.56,2.9625,2,0,0,5,2011,"1-5-2011"
14,2.98,2.98,0,0,0,6,2011,"1-6-2011"
38,2.475,2.98,0,0,2,7,2011,"1-7-2011"
12,2.7325,2.98,1,0,0,8,2011,"1-8-2011"
9,1.99,2.98,1,0,1,9,2011,"1-9-2011"
