"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
8,2.6,2.6,0,0,0,6,2009,"1-6-2009"
73,2.6,2.6,0,0,0,7,2009,"1-7-2009"
182,2.4425,2.5925,1,1,0,8,2009,"1-8-2009"
111,2.6,2.6,0,0,0,9,2009,"1-9-2009"
164,2.465,2.59,1,1,0,10,2009,"1-10-2009"
112,2.6,2.6,0,0,0,11,2009,"1-11-2009"
219,2.356,2.6,1,2,0,12,2009,"1-12-2009"
172,2.3,2.6,1,1,1,1,2010,"1-1-2010"
45,2.6,2.6,0,0,0,2,2010,"1-2-2010"
32,2.6,2.6,0,0,0,3,2010,"1-3-2010"
177,2.345,2.6,1,1,0,4,2010,"1-4-2010"
53,2.6,2.6,0,0,0,5,2010,"1-5-2010"
334,2.16,2.6,1,2,0,6,2010,"1-6-2010"
260,1.835,2.6,2,2,2,7,2010,"1-7-2010"
56,2.52666666666667,3.12666666666667,0,0,2,8,2010,"1-8-2010"
188,2.166,3.39,1,1,4,9,2010,"1-9-2010"
176,2.4175,3.135,2,2,1,10,2010,"1-10-2010"
66,2.8675,2.8675,0,0,0,11,2010,"1-11-2010"
103,2.88,2.88,0,0,0,12,2010,"1-12-2010"
96,2.88,2.88,0,0,0,1,2011,"1-1-2011"
24,2.8025,2.935,0,0,1,2,2011,"1-2-2011"
46,2.916,2.99,0,0,1,3,2011,"1-3-2011"
127,2.4175,2.9725,2,0,0,4,2011,"1-4-2011"
22,2.825,2.99,0,0,2,5,2011,"1-5-2011"
89,2.692,2.99,2,1,0,6,2011,"1-6-2011"
53,2.99,2.99,0,0,0,7,2011,"1-7-2011"
94,2.814,2.878,0,0,1,8,2011,"1-8-2011"
89,2.85,2.98,1,1,0,9,2011,"1-9-2011"
70,2.99,2.99,0,0,0,10,2011,"1-10-2011"
72,2.904,2.99,0,0,1,11,2011,"1-11-2011"
36,2.99,2.99,0,0,0,12,2011,"1-12-2011"
30,2.1,2.99,0,0,1,1,2012,"1-1-2012"
