"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
85,1.38,1.38,0,0,0,1,2009,"1-1-2009"
104,1.46,1.46,0,0,0,2,2009,"1-2-2009"
123,1.4575,1.4575,0,0,0,3,2009,"1-3-2009"
167,1.382,1.486,0,0,2,4,2009,"1-4-2009"
163,1.2325,1.49,0,0,4,5,2009,"1-5-2009"
147,1.4625,1.4625,0,0,0,6,2009,"1-6-2009"
137,1.418,1.68,0,0,3,7,2009,"1-7-2009"
112,1.4325,1.635,0,0,3,8,2009,"1-8-2009"
158,1.482,1.482,0,0,0,9,2009,"1-9-2009"
217,1.4575,1.4575,0,0,0,10,2009,"1-10-2009"
255,1.4725,1.4725,0,0,0,11,2009,"1-11-2009"
407,1.29,1.48,0,4,0,12,2009,"1-12-2009"
427,1.245,1.48,2,4,0,1,2010,"1-1-2010"
257,1.43,1.4875,0,1,1,2,2010,"1-2-2010"
351,1.46,1.46,0,4,0,3,2010,"1-3-2010"
358,1.48,1.475,0,3,0,4,2010,"1-4-2010"
370,1.4825,1.4825,0,2,0,5,2010,"1-5-2010"
421,1.494,1.494,0,0,0,6,2010,"1-6-2010"
293,1.4825,1.4825,0,0,0,7,2010,"1-7-2010"
337,1.4875,1.4925,0,2,0,8,2010,"1-8-2010"
462,1.48,1.49,0,5,0,9,2010,"1-9-2010"
443,1.4825,1.49,0,4,0,10,2010,"1-10-2010"
378,1.4875,1.49,0,4,0,11,2010,"1-11-2010"
519,1.518,1.49,0,5,0,12,2010,"1-12-2010"
317,1.5075,1.5075,0,0,0,1,2011,"1-1-2011"
155,1.5125,1.5125,0,0,0,2,2011,"1-2-2011"
201,1.524,1.524,0,0,0,3,2011,"1-3-2011"
183,1.5425,1.5425,0,0,0,4,2011,"1-4-2011"
157,1.55,1.55,0,1,0,5,2011,"1-5-2011"
238,1.548,1.548,0,0,0,6,2011,"1-6-2011"
184,1.535,1.535,0,0,0,7,2011,"1-7-2011"
181,1.558,1.558,0,0,0,8,2011,"1-8-2011"
175,1.545,1.545,0,0,0,9,2011,"1-9-2011"
142,1.5775,1.5775,0,0,0,10,2011,"1-10-2011"
146,1.62,1.62,0,0,0,11,2011,"1-11-2011"
127,1.6225,1.6225,0,0,0,12,2011,"1-12-2011"
30,1.62,1.62,0,0,0,1,2012,"1-1-2012"
