"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
73,2.77666666666667,2.97333333333333,2,0,0,1,2009,"1-1-2009"
69,2.98,2.98,0,0,0,2,2009,"1-2-2009"
206,2.74,2.98,2,2,0,3,2009,"1-3-2009"
55,2.892,2.98,0,0,1,4,2009,"1-4-2009"
79,2.98,2.98,0,0,0,5,2009,"1-5-2009"
224,2.7425,2.965,1,1,1,6,2009,"1-6-2009"
115,2.98,2.98,0,0,0,7,2009,"1-7-2009"
189,2.8325,2.95,1,1,0,8,2009,"1-8-2009"
132,2.98,2.98,0,0,0,9,2009,"1-9-2009"
95,2.98,2.98,0,0,0,10,2009,"1-10-2009"
75,2.865,2.98,1,0,0,11,2009,"1-11-2009"
400,2.38,2.98,3,1,1,12,2009,"1-12-2009"
104,2.9675,2.9675,0,0,0,1,2010,"1-1-2010"
99,2.98,2.98,0,0,0,2,2010,"1-2-2010"
289,2.882,2.98,0,3,0,3,2010,"1-3-2010"
199,2.59,2.98,1,1,1,4,2010,"1-4-2010"
485,2.27,2.98,2,3,0,5,2010,"1-5-2010"
192,2.848,2.904,1,0,1,6,2010,"1-6-2010"
76,2.98,2.98,0,0,0,7,2010,"1-7-2010"
79,2.98,2.98,0,0,0,8,2010,"1-8-2010"
71,2.98,2.98,0,0,0,9,2010,"1-9-2010"
231,2.5,2.9675,2,2,0,10,2010,"1-10-2010"
75,2.98,2.98,0,0,0,11,2010,"1-11-2010"
88,2.98,2.98,0,0,0,12,2010,"1-12-2010"
117,2.96,2.96,0,0,0,1,2011,"1-1-2011"
215,2.7375,2.935,2,2,0,2,2011,"1-2-2011"
194,2.924,2.98,1,0,0,3,2011,"1-3-2011"
74,2.9075,2.9075,0,0,0,4,2011,"1-4-2011"
367,2.0025,2.69,3,4,0,5,2011,"1-5-2011"
109,2.886,2.886,0,0,0,6,2011,"1-6-2011"
232,2.355,2.98,2,1,1,7,2011,"1-7-2011"
118,2.952,2.952,0,0,0,8,2011,"1-8-2011"
64,2.98,2.98,0,0,0,9,2011,"1-9-2011"
106,2.98,2.98,0,0,0,10,2011,"1-10-2011"
135,2.862,3.04,1,1,1,11,2011,"1-11-2011"
206,2.595,3.155,2,1,0,12,2011,"1-12-2011"
37,3.03,3.03,0,0,0,1,2012,"1-1-2012"
