"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
7,3.73,3.73,0,0,0,6,2009,"1-6-2009"
63,3.512,3.704,0,1,0,7,2009,"1-7-2009"
28,3.73,3.73,0,0,0,8,2009,"1-8-2009"
64,3.508,3.73,0,1,0,9,2009,"1-9-2009"
32,3.67,3.67,0,0,0,10,2009,"1-10-2009"
33,3.73,3.73,0,0,0,11,2009,"1-11-2009"
40,3.73,3.73,0,0,0,12,2009,"1-12-2009"
25,3.73,3.73,0,0,0,1,2010,"1-1-2010"
109,3.2375,3.73,2,2,0,2,2010,"1-2-2010"
76,3.306,3.662,0,0,4,3,2010,"1-3-2010"
42,3.73,3.73,0,0,0,4,2010,"1-4-2010"
41,3.73,3.73,0,0,0,5,2010,"1-5-2010"
48,3.73,3.73,0,0,0,6,2010,"1-6-2010"
28,3.73,3.73,0,0,0,7,2010,"1-7-2010"
83,2.9825,3.73,1,1,3,8,2010,"1-8-2010"
54,3.24,3.534,0,0,3,9,2010,"1-9-2010"
63,3.1875,3.1875,0,0,0,10,2010,"1-10-2010"
63,3.1325,3.1325,0,0,0,11,2010,"1-11-2010"
82,3.168,3.168,0,0,0,12,2010,"1-12-2010"
86,3.12,3.12,0,0,0,1,2011,"1-1-2011"
93,3.12,3.12,0,0,0,2,2011,"1-2-2011"
166,2.878,3.12,2,2,0,3,2011,"1-3-2011"
61,3.105,3.105,0,0,0,4,2011,"1-4-2011"
58,3.12,3.12,0,0,0,5,2011,"1-5-2011"
82,3.12,3.12,0,0,0,6,2011,"1-6-2011"
58,3.12,3.12,0,0,0,7,2011,"1-7-2011"
51,2.984,3.132,0,0,1,8,2011,"1-8-2011"
33,3.32,3.32,0,0,0,9,2011,"1-9-2011"
64,3,3.495,1,2,0,10,2011,"1-10-2011"
30,3.428,3.506,0,0,1,11,2011,"1-11-2011"
39,3.28,3.28,0,0,0,12,2011,"1-12-2011"
11,3.37,3.37,0,0,0,1,2012,"1-1-2012"
