"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
25,2.5,3,0,3,0,1,2009,"1-1-2009"
19,2.55,3,1,1,2,2,2009,"1-2-2009"
20,2.55,2.925,1,2,1,3,2009,"1-3-2009"
15,2.5,2.55,1,1,0,4,2009,"1-4-2009"
23,2.625,3,1,2,1,5,2009,"1-5-2009"
9,2.995,3.245,0,0,1,6,2009,"1-6-2009"
15,2.896,3.49,2,0,1,7,2009,"1-7-2009"
10,2.995,3.49,1,1,0,8,2009,"1-8-2009"
34,2.896,3.49,0,1,2,9,2009,"1-9-2009"
15,2.57,3.49,2,1,2,10,2009,"1-10-2009"
5,3.49,3.49,0,0,0,11,2009,"1-11-2009"
15,3.424,3.424,0,0,0,12,2009,"1-12-2009"
26,2.5425,3.16,2,0,2,1,2010,"1-1-2010"
5,3.64,3.64,0,0,0,2,2010,"1-2-2010"
2,3.37,3.59,0,0,1,3,2010,"1-3-2010"
15,2.7475,3.49,1,0,2,4,2010,"1-4-2010"
15,2.93333333333333,3.49,2,2,0,5,2010,"1-5-2010"
9,3.24,3.49,0,0,1,6,2010,"1-6-2010"
2,3.49,3.49,0,0,0,7,2010,"1-7-2010"
4,2.995,3.49,0,0,1,8,2010,"1-8-2010"
5,2.83,3.49,2,0,1,9,2010,"1-9-2010"
2,3.49,3.49,0,0,0,10,2010,"1-10-2010"
1,3.49,3.49,0,0,0,11,2010,"1-11-2010"
6,2.995,3.49,0,0,1,12,2010,"1-12-2010"
22,2.5,3.49,2,0,1,1,2011,"1-1-2011"
3,3.49,3.49,0,0,0,2,2011,"1-2-2011"
10,2.995,3.49,2,0,0,3,2011,"1-3-2011"
3,3.46,3.46,0,0,0,4,2011,"1-4-2011"
9,2.32333333333333,3.46,2,0,1,5,2011,"1-5-2011"
9,3.13666666666667,3.46,0,0,1,6,2011,"1-6-2011"
3,3.46,3.46,0,0,0,7,2011,"1-7-2011"
5,3.46,3.46,0,0,0,8,2011,"1-8-2011"
14,2.825,3.46,1,0,1,9,2011,"1-9-2011"
4,2.9,3.46,1,0,1,10,2011,"1-10-2011"
5,2.98,3.46,0,0,2,11,2011,"1-11-2011"
5,3.46,3.46,0,0,0,12,2011,"1-12-2011"
2,2.69,3.46,0,0,1,1,2012,"1-1-2012"
