"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
9,6.46,6.46,0,0,0,1,2009,"1-1-2009"
49,5.8325,6.5675,1,1,1,2,2009,"1-2-2009"
177,4.5,6.89,2,0,1,3,2009,"1-3-2009"
25,6.38,6.482,0,1,0,4,2009,"1-4-2009"
12,6.38,6.38,0,0,0,5,2009,"1-5-2009"
10,6.38,6.38,0,0,0,6,2009,"1-6-2009"
21,5.58,6.292,0,0,4,7,2009,"1-7-2009"
27,6.0325,6.38,1,0,0,8,2009,"1-8-2009"
19,6.51,6.788,0,1,0,9,2009,"1-9-2009"
59,5.685,6.38,2,0,0,10,2009,"1-10-2009"
20,6.38,6.38,0,0,0,11,2009,"1-11-2009"
23,6.4,6.4,0,0,0,12,2009,"1-12-2009"
183,5.1075,6.295,2,0,0,1,2010,"1-1-2010"
36,6.3025,6.3025,0,0,0,2,2010,"1-2-2010"
51,6.014,6.27,1,0,0,3,2010,"1-3-2010"
39,5.95,6.27,1,1,0,4,2010,"1-4-2010"
95,5.42333333333333,6.27666666666667,1,2,0,5,2010,"1-5-2010"
18,6.23,6.23,0,0,0,6,2010,"1-6-2010"
24,6.065,6.065,0,0,0,7,2010,"1-7-2010"
10,6.89,6.89,0,0,0,8,2010,"1-8-2010"
31,6.41,6.89,1,1,0,9,2010,"1-9-2010"
55,5.6875,6.89,2,2,0,10,2010,"1-10-2010"
37,6.2875,6.89,1,0,0,11,2010,"1-11-2010"
132,5.93,6.89,1,1,0,12,2010,"1-12-2010"
50,5.79,6.89,1,2,1,1,2011,"1-1-2011"
17,6.89,6.89,0,0,0,2,2011,"1-2-2011"
10,6.99,6.99,0,0,0,3,2011,"1-3-2011"
14,7.09,7.09,0,0,0,4,2011,"1-4-2011"
106,5.875,7.09,2,1,0,5,2011,"1-5-2011"
9,7.19,7.19,0,0,0,6,2011,"1-6-2011"
34,6.865,7.49,1,1,0,7,2011,"1-7-2011"
41,6.865,7.49,1,1,0,8,2011,"1-8-2011"
7,7.49,7.49,0,0,0,9,2011,"1-9-2011"
59,5.85333333333333,7.49,1,2,0,10,2011,"1-10-2011"
69,6.448,7.49,2,0,0,11,2011,"1-11-2011"
6,7.24,7.24,0,0,0,12,2011,"1-12-2011"
16,5.12,6.99,1,1,0,1,2012,"1-1-2012"
