"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
91,4.52,4.52,0,0,0,1,2009,"1-1-2009"
407,3.505,4.555,0,2,0,2,2009,"1-2-2009"
129,4.555,4.555,0,0,0,3,2009,"1-3-2009"
171,4.59,4.59,0,0,0,4,2009,"1-4-2009"
106,4.4575,4.4575,0,0,0,5,2009,"1-5-2009"
125,4.5125,4.5125,0,0,0,6,2009,"1-6-2009"
481,3.606,4.552,2,2,1,7,2009,"1-7-2009"
113,4.51,4.51,0,0,0,8,2009,"1-8-2009"
144,4.544,4.544,0,0,0,9,2009,"1-9-2009"
103,4.59,4.59,0,0,0,10,2009,"1-10-2009"
114,4.4475,4.4475,0,0,0,11,2009,"1-11-2009"
122,4.56,4.56,0,0,0,12,2009,"1-12-2009"
103,4.5325,4.5325,0,0,0,1,2010,"1-1-2010"
319,3.6225,4.4925,2,2,0,2,2010,"1-2-2010"
132,4.534,4.534,0,0,0,3,2010,"1-3-2010"
116,4.555,4.555,0,0,0,4,2010,"1-4-2010"
128,4.59,4.59,0,0,0,5,2010,"1-5-2010"
280,4.102,4.482,1,1,0,6,2010,"1-6-2010"
275,3.8425,4.495,2,1,0,7,2010,"1-7-2010"
402,4.0075,4.54,1,0,0,8,2010,"1-8-2010"
120,4.564,4.564,0,0,0,9,2010,"1-9-2010"
127,4.59,4.59,0,0,0,10,2010,"1-10-2010"
94,4.57,4.57,0,0,0,11,2010,"1-11-2010"
126,4.516,4.516,0,0,0,12,2010,"1-12-2010"
110,4.59,4.59,0,0,0,1,2011,"1-1-2011"
255,4.0625,4.5875,1,1,0,2,2011,"1-2-2011"
283,4.334,4.75,1,1,0,3,2011,"1-3-2011"
91,4.79,4.79,0,0,0,4,2011,"1-4-2011"
82,4.79,4.79,0,0,0,5,2011,"1-5-2011"
132,4.79,4.79,0,0,0,6,2011,"1-6-2011"
112,4.79,4.79,0,0,0,7,2011,"1-7-2011"
413,3.846,4.746,2,2,0,8,2011,"1-8-2011"
109,4.79,4.79,0,0,0,9,2011,"1-9-2011"
103,4.79,4.79,0,0,0,10,2011,"1-10-2011"
100,4.79,4.79,0,0,0,11,2011,"1-11-2011"
102,4.79,4.79,0,0,0,12,2011,"1-12-2011"
25,4.79,4.79,0,0,0,1,2012,"1-1-2012"
