"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
58,2.49333333333333,2.74,0,0,1,1,2009,"1-1-2009"
38,2.74,2.74,0,0,0,2,2009,"1-2-2009"
29,2.74,2.74,0,0,0,3,2009,"1-3-2009"
170,2.182,2.646,1,2,1,4,2009,"1-4-2009"
53,2.6375,2.74,1,1,0,5,2009,"1-5-2009"
130,2.31,2.69,1,2,0,6,2009,"1-6-2009"
49,2.722,2.722,0,0,0,7,2009,"1-7-2009"
90,2.5575,2.74,1,1,0,8,2009,"1-8-2009"
98,2.3,2.74,1,0,2,9,2009,"1-9-2009"
42,2.74,2.74,0,0,0,10,2009,"1-10-2009"
85,2.63,2.685,1,1,0,11,2009,"1-11-2009"
245,2.398,2.732,2,2,0,12,2009,"1-12-2009"
203,2.3125,2.74,1,2,0,1,2010,"1-1-2010"
28,2.74,2.74,0,0,0,2,2010,"1-2-2010"
34,2.74,2.74,0,0,0,3,2010,"1-3-2010"
39,2.74,2.74,0,0,0,4,2010,"1-4-2010"
38,2.74,2.74,0,0,0,5,2010,"1-5-2010"
46,2.74,2.74,0,0,0,6,2010,"1-6-2010"
31,2.74,2.74,0,0,0,7,2010,"1-7-2010"
142,3.005,3.0775,1,1,0,8,2010,"1-8-2010"
321,2.404,4.09,3,2,1,9,2010,"1-9-2010"
23,3.685,4.09,0,0,1,10,2010,"1-10-2010"
127,3.04,4.09,1,2,0,11,2010,"1-11-2010"
83,3.045,4.09,0,2,0,12,2010,"1-12-2010"
33,3.73,4.255,0,0,1,1,2011,"1-1-2011"
101,2.47666666666667,4.42,1,1,2,2,2011,"1-2-2011"
22,3.546,4.254,0,0,4,3,2011,"1-3-2011"
187,2.735,3.59,2,1,0,4,2011,"1-4-2011"
41,2.72,3.25,0,2,0,5,2011,"1-5-2011"
34,3.19,3.19,0,0,0,6,2011,"1-6-2011"
15,2.69,3.19,0,0,2,7,2011,"1-7-2011"
5,1.99,3.19,0,0,1,8,2011,"1-8-2011"
4,1.99,3.19,1,0,0,9,2011,"1-9-2011"
