"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
7,4.69,4.69,0,0,0,1,2009,"1-1-2009"
7,4.69,4.69,0,0,0,2,2009,"1-2-2009"
10,3.5,4.69,0,0,4,3,2009,"1-3-2009"
11,4.19,4.44,0,0,2,4,2009,"1-4-2009"
4,4.19,4.19,0,0,0,5,2009,"1-5-2009"
12,3.6725,4.19,0,3,0,6,2009,"1-6-2009"
14,4.19,4.19,0,3,0,7,2009,"1-7-2009"
10,4.19,4.19,0,0,0,8,2009,"1-8-2009"
19,3.614,4.19,2,0,2,9,2009,"1-9-2009"
12,3.79,3.79,0,0,0,10,2009,"1-10-2009"
8,4.19,4.19,0,0,0,11,2009,"1-11-2009"
20,4.15,4.15,0,0,0,12,2009,"1-12-2009"
8,4.19,4.19,0,0,0,1,2010,"1-1-2010"
15,4.19,4.19,0,0,0,2,2010,"1-2-2010"
13,4.19,4.19,0,0,0,3,2010,"1-3-2010"
6,4.19,4.19,0,0,0,4,2010,"1-4-2010"
6,4.19,4.19,0,0,0,5,2010,"1-5-2010"
8,4.04,4.04,0,0,0,6,2010,"1-6-2010"
6,4.19,4.19,0,0,0,7,2010,"1-7-2010"
10,4.19,4.19,0,0,0,8,2010,"1-8-2010"
13,4.052,4.19,1,0,0,9,2010,"1-9-2010"
17,3.535,4.19,1,0,3,10,2010,"1-10-2010"
14,3.89,4.19,1,0,0,11,2010,"1-11-2010"
29,3.24,4.14,1,0,2,12,2010,"1-12-2010"
7,3.99,3.99,0,0,0,1,2011,"1-1-2011"
8,3.5,3.99,0,0,4,2,2011,"1-2-2011"
11,4.35,4.35,0,0,0,3,2011,"1-3-2011"
6,4.35,4.35,0,0,0,4,2011,"1-4-2011"
9,4.35,4.35,0,0,0,5,2011,"1-5-2011"
14,3.49,4.35,0,0,4,6,2011,"1-6-2011"
15,4.35,4.35,0,0,0,7,2011,"1-7-2011"
12,4.35,4.35,0,0,0,8,2011,"1-8-2011"
18,3.745,4.3,0,0,2,9,2011,"1-9-2011"
17,3.67,4.35,1,0,1,10,2011,"1-10-2011"
15,3.806,4.35,1,0,1,11,2011,"1-11-2011"
7,4.35,4.35,0,0,0,12,2011,"1-12-2011"
3,4.35,4.35,0,0,0,1,2012,"1-1-2012"
