"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
79,1.8,1.93666666666667,0,0,1,1,2009,"1-1-2009"
31,1.59,1.86,0,0,1,2,2009,"1-2-2009"
11,1.5,1.5,0,0,0,10,2009,"1-10-2009"
81,1.7275,1.7275,0,0,0,11,2009,"1-11-2009"
121,1.816,1.906,0,0,1,12,2009,"1-12-2009"
49,1.755,2.19,0,0,4,1,2010,"1-1-2010"
55,1.87,2.09,0,0,3,2,2010,"1-2-2010"
86,1.752,2.06,0,0,4,3,2010,"1-3-2010"
55,1.7125,2,0,0,3,4,2010,"1-4-2010"
55,1.6175,1.7775,0,0,2,5,2010,"1-5-2010"
60,1.756,1.798,0,0,1,6,2010,"1-6-2010"
63,1.67,2.19,0,0,4,7,2010,"1-7-2010"
43,1.6325,1.9175,0,0,2,8,2010,"1-8-2010"
70,1.808,1.854,0,0,1,9,2010,"1-9-2010"
82,1.7575,1.7575,0,0,0,10,2010,"1-10-2010"
64,1.7675,1.91,0,0,2,11,2010,"1-11-2010"
100,1.724,1.77,0,0,1,12,2010,"1-12-2010"
50,1.5875,1.6925,0,0,1,1,2011,"1-1-2011"
59,1.7175,1.8175,0,0,2,2,2011,"1-2-2011"
49,1.558,1.77,0,0,4,3,2011,"1-3-2011"
30,1.855,2.185,0,0,3,4,2011,"1-4-2011"
38,1.9675,2.485,0,0,3,5,2011,"1-5-2011"
81,2.054,2.352,0,0,3,6,2011,"1-6-2011"
65,1.8125,2.33,0,0,4,7,2011,"1-7-2011"
68,1.592,2.15,0,0,4,8,2011,"1-8-2011"
83,1.775,1.975,0,0,2,9,2011,"1-9-2011"
61,1.79,1.99,0,0,2,10,2011,"1-10-2011"
99,1.954,2.362,0,0,3,11,2011,"1-11-2011"
110,1.795,2.62,0,0,4,12,2011,"1-12-2011"
15,1.86,2.62,0,0,1,1,2012,"1-1-2012"
