"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
499,1.38,1.49,0,3,0,1,2009,"1-1-2009"
738,1.4525,1.49,0,4,0,2,2009,"1-2-2009"
784,1.4775,1.49,0,4,0,3,2009,"1-3-2009"
826,1.476,1.482,0,2,0,4,2009,"1-4-2009"
624,1.4825,1.4825,0,2,0,5,2009,"1-5-2009"
598,1.5825,1.4875,0,3,0,6,2009,"1-6-2009"
721,1.408,1.49,0,4,1,7,2009,"1-7-2009"
423,1.415,1.4775,0,2,0,8,2009,"1-8-2009"
527,1.472,1.472,0,0,0,9,2009,"1-9-2009"
565,1.4525,1.4525,0,0,0,10,2009,"1-10-2009"
549,1.465,1.465,0,0,0,11,2009,"1-11-2009"
794,1.282,1.47,0,0,4,12,2009,"1-12-2009"
697,1.24,1.47,2,0,2,1,2010,"1-1-2010"
668,1.425,1.425,0,0,0,2,2010,"1-2-2010"
671,1.45,1.46,0,2,0,3,2010,"1-3-2010"
621,1.46,1.4425,0,3,0,4,2010,"1-4-2010"
549,1.47,1.47,0,0,0,5,2010,"1-5-2010"
677,1.49,1.49,0,0,0,6,2010,"1-6-2010"
533,1.4825,1.4825,0,0,0,7,2010,"1-7-2010"
484,1.47,1.47,0,0,0,8,2010,"1-8-2010"
631,1.466,1.466,0,0,0,9,2010,"1-9-2010"
481,1.46,1.46,0,0,0,10,2010,"1-10-2010"
543,1.47,1.47,0,0,0,11,2010,"1-11-2010"
717,1.5,1.5,0,0,0,12,2010,"1-12-2010"
516,1.495,1.495,0,0,0,1,2011,"1-1-2011"
592,1.4975,1.4975,0,0,0,2,2011,"1-2-2011"
730,1.524,1.524,0,0,0,3,2011,"1-3-2011"
690,1.535,1.535,0,0,0,4,2011,"1-4-2011"
638,1.525,1.525,0,0,0,5,2011,"1-5-2011"
742,1.532,1.532,0,0,0,6,2011,"1-6-2011"
578,1.535,1.535,0,0,0,7,2011,"1-7-2011"
781,1.544,1.544,0,0,0,8,2011,"1-8-2011"
615,1.535,1.535,0,0,0,9,2011,"1-9-2011"
621,1.57,1.57,0,0,0,10,2011,"1-10-2011"
764,1.612,1.612,0,0,0,11,2011,"1-11-2011"
802,1.615,1.615,0,0,0,12,2011,"1-12-2011"
153,1.61,1.61,0,0,0,1,2012,"1-1-2012"
