"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
13,3.73,3.73,0,0,0,6,2009,"1-6-2009"
133,3.514,3.722,0,0,1,7,2009,"1-7-2009"
101,3.715,3.715,0,0,0,8,2009,"1-8-2009"
128,3.484,3.73,0,1,0,9,2009,"1-9-2009"
97,3.6475,3.6475,0,0,0,10,2009,"1-10-2009"
55,3.73,3.73,0,0,0,11,2009,"1-11-2009"
108,3.718,3.718,0,0,0,12,2009,"1-12-2009"
89,3.6825,3.6825,0,0,0,1,2010,"1-1-2010"
227,3.2175,3.73,2,0,0,2,2010,"1-2-2010"
152,3.24,3.73,0,0,5,3,2010,"1-3-2010"
94,3.73,3.73,0,0,0,4,2010,"1-4-2010"
64,3.505,3.6475,0,0,1,5,2010,"1-5-2010"
89,3.706,3.706,0,0,0,6,2010,"1-6-2010"
69,3.7125,3.7125,0,0,0,7,2010,"1-7-2010"
210,3.0375,3.73,1,1,3,8,2010,"1-8-2010"
111,3.224,3.518,0,0,3,9,2010,"1-9-2010"
103,3.21,3.21,0,0,0,10,2010,"1-10-2010"
145,3.1525,3.1525,0,0,0,11,2010,"1-11-2010"
161,3.116,3.116,0,0,0,12,2010,"1-12-2010"
146,3.095,3.095,0,0,0,1,2011,"1-1-2011"
162,3.085,3.085,0,0,0,2,2011,"1-2-2011"
295,2.854,3.104,2,2,0,3,2011,"1-3-2011"
108,3.115,3.115,0,0,0,4,2011,"1-4-2011"
127,3.1025,3.1025,0,0,0,5,2011,"1-5-2011"
160,3.12,3.12,0,0,0,6,2011,"1-6-2011"
75,3.12,3.12,0,0,0,7,2011,"1-7-2011"
104,3.084,3.154,0,0,1,8,2011,"1-8-2011"
79,3.2775,3.2775,0,0,0,9,2011,"1-9-2011"
110,2.985,3.495,1,1,1,10,2011,"1-10-2011"
59,3.378,3.378,0,0,0,11,2011,"1-11-2011"
63,3.27,3.27,0,0,0,12,2011,"1-12-2011"
15,3.15,3.15,0,0,0,1,2012,"1-1-2012"
