"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
82,2.74,3.01,1,2,0,1,2009,"1-1-2009"
156,2.12,3.19,0,0,3,2,2009,"1-2-2009"
131,2.565,2.855,0,0,1,3,2009,"1-3-2009"
158,3.054,3.054,0,0,0,4,2009,"1-4-2009"
207,2.6875,3.19,1,2,1,5,2009,"1-5-2009"
149,2.7625,3.1675,0,0,3,6,2009,"1-6-2009"
178,2.936,3.038,0,0,1,7,2009,"1-7-2009"
237,2.47,3.19,0,1,3,8,2009,"1-8-2009"
173,2.794,3.106,0,0,2,9,2009,"1-9-2009"
212,2.895,3.2025,1,1,1,10,2009,"1-10-2009"
225,2.7675,3.125,1,0,1,11,2009,"1-11-2009"
197,2.846,3.048,0,0,2,12,2009,"1-12-2009"
180,2.845,2.8675,1,1,0,1,2010,"1-1-2010"
146,2.1525,3.29,0,0,3,2,2010,"1-2-2010"
172,2.45,2.95,0,0,3,3,2010,"1-3-2010"
132,2.8975,2.8975,0,0,0,4,2010,"1-4-2010"
107,2.3325,3.2,0,0,4,5,2010,"1-5-2010"
106,2.788,2.974,0,0,2,6,2010,"1-6-2010"
86,3.025,3.025,0,0,0,7,2010,"1-7-2010"
86,2.1825,3.19,0,0,3,8,2010,"1-8-2010"
99,2.778,3.19,0,0,4,9,2010,"1-9-2010"
105,3.155,3.155,0,0,0,10,2010,"1-10-2010"
232,2.66,3.19,2,2,1,11,2010,"1-11-2010"
145,2.862,3.07,1,1,0,12,2010,"1-12-2010"
215,2.6375,3.19,2,2,2,1,2011,"1-1-2011"
124,2.695,3.1375,0,0,2,2,2011,"1-2-2011"
134,2.914,3.076,0,0,2,3,2011,"1-3-2011"
237,2.93,3.2075,2,2,0,4,2011,"1-4-2011"
123,2.36,3.29,0,0,3,5,2011,"1-5-2011"
137,2.766,3.158,0,0,3,6,2011,"1-6-2011"
220,2.645,2.9375,2,2,0,7,2011,"1-7-2011"
124,2.676,3.114,0,0,3,8,2011,"1-8-2011"
85,3.045,3.045,0,0,0,9,2011,"1-9-2011"
98,2.9325,3.0075,0,0,1,10,2011,"1-10-2011"
181,2.604,3.19,2,0,1,11,2011,"1-11-2011"
102,2.975,2.975,0,0,0,12,2011,"1-12-2011"
25,2.93,2.93,0,0,0,1,2012,"1-1-2012"
