"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
31,2.49,2.49,0,0,0,1,2009,"1-1-2009"
17,2.49,2.49,0,0,0,2,2009,"1-2-2009"
37,2.49,2.49,0,0,0,8,2009,"1-8-2009"
62,2.49,2.49,0,0,0,9,2009,"1-9-2009"
72,1.79,2.49,0,0,4,10,2009,"1-10-2009"
50,2.365,2.49,0,1,1,11,2009,"1-11-2009"
107,2.3,2.49,0,0,2,12,2009,"1-12-2009"
74,2.3125,2.3125,0,0,0,1,2010,"1-1-2010"
77,2.355,2.43,0,0,1,2,2010,"1-2-2010"
87,2.314,2.488,0,0,3,3,2010,"1-3-2010"
66,2.3525,2.3525,0,0,0,4,2010,"1-4-2010"
57,2.49,2.49,0,0,0,5,2010,"1-5-2010"
80,2.43,2.49,0,0,1,6,2010,"1-6-2010"
87,2.265,2.49,0,0,3,7,2010,"1-7-2010"
109,2.345,2.49,0,2,0,8,2010,"1-8-2010"
74,2.49,2.49,0,1,0,9,2010,"1-9-2010"
56,2.49,2.49,0,0,0,10,2010,"1-10-2010"
64,2.49,2.49,0,0,0,11,2010,"1-11-2010"
208,2.29,2.45,0,4,0,12,2010,"1-12-2010"
51,2.44,2.44,0,0,0,1,2011,"1-1-2011"
52,2.49,2.49,0,0,0,2,2011,"1-2-2011"
63,2.49,2.49,0,0,0,3,2011,"1-3-2011"
80,2.2525,2.49,0,2,0,4,2011,"1-4-2011"
51,2.49,2.49,0,0,0,5,2011,"1-5-2011"
95,2.292,2.49,0,2,0,6,2011,"1-6-2011"
85,2.3225,2.4475,0,1,0,7,2011,"1-7-2011"
79,2.49,2.49,0,0,0,8,2011,"1-8-2011"
60,2.49,2.49,0,0,0,9,2011,"1-9-2011"
107,1.905,2.49,0,3,0,10,2011,"1-10-2011"
94,2.382,2.382,0,0,0,11,2011,"1-11-2011"
82,2.2925,2.2925,0,0,0,12,2011,"1-12-2011"
16,2.29,2.29,0,0,0,1,2012,"1-1-2012"
