"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
40,2.41,2.59,0,0,1,1,2009,"1-1-2009"
28,2.59,2.59,0,0,0,2,2009,"1-2-2009"
42,2.59,2.59,0,0,0,3,2009,"1-3-2009"
67,2.522,2.548,1,0,0,4,2009,"1-4-2009"
40,2.5275,2.59,1,0,0,5,2009,"1-5-2009"
52,2.5175,2.58,1,0,0,6,2009,"1-6-2009"
43,2.556,2.556,0,0,0,7,2009,"1-7-2009"
52,2.415,2.54,1,1,0,8,2009,"1-8-2009"
64,2.238,2.51,1,4,0,9,2009,"1-9-2009"
21,2.59,2.59,0,0,0,10,2009,"1-10-2009"
63,2.545,2.59,1,2,0,11,2009,"1-11-2009"
223,2.306,2.59,2,3,0,12,2009,"1-12-2009"
271,2.24,2.59,0,2,0,1,2010,"1-1-2010"
25,2.59,2.59,0,0,0,2,2010,"1-2-2010"
26,2.59,2.59,0,0,0,3,2010,"1-3-2010"
23,2.59,2.59,0,0,0,4,2010,"1-4-2010"
25,2.59,2.59,0,0,0,5,2010,"1-5-2010"
37,2.59,2.59,0,0,0,6,2010,"1-6-2010"
24,2.59,2.59,0,0,0,7,2010,"1-7-2010"
288,2.0425,2.59,1,0,1,8,2010,"1-8-2010"
143,2.104,2.59,3,3,1,9,2010,"1-9-2010"
16,2.59,2.59,0,0,0,10,2010,"1-10-2010"
41,2.2975,2.59,1,0,1,11,2010,"1-11-2010"
33,2.35,2.59,0,0,2,12,2010,"1-12-2010"
22,2.63,2.63,0,0,0,1,2011,"1-1-2011"
33,2.33,2.78,1,0,1,2,2011,"1-2-2011"
33,2.95,2.95,0,0,0,3,2011,"1-3-2011"
117,1.8325,2.95,2,4,0,4,2011,"1-4-2011"
69,2.575,2.95,2,2,0,5,2011,"1-5-2011"
27,2.95,2.95,0,0,0,6,2011,"1-6-2011"
65,2.485,2.95,0,1,1,7,2011,"1-7-2011"
10,2.95,2.95,0,0,0,8,2011,"1-8-2011"
3,2.95,2.95,0,0,0,11,2011,"1-11-2011"
2,2.5,2.95,0,0,1,12,2011,"1-12-2011"
