"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
121,2.5,2.89,0,0,3,1,2009,"1-1-2009"
62,2.5,2.89,0,0,1,2,2009,"1-2-2009"
24,2.89,2.89,0,0,0,8,2009,"1-8-2009"
44,2.99,2.99,0,0,0,10,2009,"1-10-2009"
118,2.7775,2.9175,0,2,0,11,2009,"1-11-2009"
87,2.99,2.99,0,0,0,12,2009,"1-12-2009"
102,2.99,2.99,0,0,0,1,2010,"1-1-2010"
182,2.615,2.99,0,2,1,2,2010,"1-2-2010"
157,2.796,2.99,0,2,0,3,2010,"1-3-2010"
103,2.865,2.99,0,0,1,4,2010,"1-4-2010"
97,2.99,2.99,0,0,0,5,2010,"1-5-2010"
191,2.598,2.99,0,2,2,6,2010,"1-6-2010"
145,2.74,2.99,0,2,0,7,2010,"1-7-2010"
106,2.7425,2.99,0,1,1,8,2010,"1-8-2010"
154,2.696,2.99,0,0,3,9,2010,"1-9-2010"
104,2.99,2.99,0,0,0,10,2010,"1-10-2010"
189,2.62,2.99,0,1,2,11,2010,"1-11-2010"
106,2.99,2.99,0,0,0,12,2010,"1-12-2010"
192,2.505,2.99,0,4,0,1,2011,"1-1-2011"
186,2.6,2.99,0,4,0,2,2011,"1-2-2011"
198,2.694,2.99,0,2,1,3,2011,"1-3-2011"
114,2.99,2.99,0,0,0,4,2011,"1-4-2011"
134,2.635,3.065,0,1,2,5,2011,"1-5-2011"
131,3.29,3.29,0,0,0,6,2011,"1-6-2011"
133,2.925,3.29,0,3,0,7,2011,"1-7-2011"
183,3.008,3.29,0,1,1,8,2011,"1-8-2011"
117,3.08,3.23,0,0,1,9,2011,"1-9-2011"
81,3.29,3.29,0,0,0,10,2011,"1-10-2011"
132,2.97,3.29,0,0,2,11,2011,"1-11-2011"
81,3.09,3.29,0,0,1,12,2011,"1-12-2011"
19,3.29,3.29,0,0,0,1,2012,"1-1-2012"
