"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
103,2.87,2.89666666666667,1,1,0,1,2009,"1-1-2009"
114,2.0375,3.19,0,0,3,2,2009,"1-2-2009"
116,2.5625,3.0025,0,0,3,3,2009,"1-3-2009"
129,2.826,2.936,0,0,1,4,2009,"1-4-2009"
138,2.5175,3.19,1,0,2,5,2009,"1-5-2009"
123,2.7625,3.19,0,0,3,6,2009,"1-6-2009"
126,2.998,2.998,0,0,0,7,2009,"1-7-2009"
190,2.24,3.19,1,1,3,8,2009,"1-8-2009"
104,2.86,3.04,0,0,2,9,2009,"1-9-2009"
129,2.895,3.2525,1,1,1,10,2009,"1-10-2009"
145,2.6575,3.29,1,0,2,11,2009,"1-11-2009"
197,2.656,3.2,1,0,2,12,2009,"1-12-2009"
117,2.715,3.03,1,0,1,1,2010,"1-1-2010"
95,2.215,3.29,0,0,3,2,2010,"1-2-2010"
121,2.622,3.162,0,0,3,3,2010,"1-3-2010"
78,3.0875,3.21,0,0,1,4,2010,"1-4-2010"
105,2.7775,3.29,0,0,3,5,2010,"1-5-2010"
117,2.962,3.136,0,0,1,6,2010,"1-6-2010"
70,3.045,3.1475,0,0,1,7,2010,"1-7-2010"
51,2.5075,3.29,0,0,3,8,2010,"1-8-2010"
105,2.998,3.212,0,0,3,9,2010,"1-9-2010"
72,3.16,3.16,0,0,0,10,2010,"1-10-2010"
322,2.8075,3.29,2,2,1,11,2010,"1-11-2010"
165,2.668,3.29,1,3,2,12,2010,"1-12-2010"
148,2.71,3.1775,2,2,1,1,2011,"1-1-2011"
78,3.1,3.29,0,0,2,2,2011,"1-2-2011"
111,2.922,3.07,0,0,2,3,2011,"1-3-2011"
150,2.99,3.2025,2,2,0,4,2011,"1-4-2011"
88,2.8275,3.31,0,0,2,5,2011,"1-5-2011"
117,3.048,3.048,0,0,0,6,2011,"1-6-2011"
245,2.7525,3.0775,2,2,0,7,2011,"1-7-2011"
183,3.032,3.354,0,0,3,8,2011,"1-8-2011"
128,2.9675,3.205,0,0,2,9,2011,"1-9-2011"
106,3.01,3.01,0,0,0,10,2011,"1-10-2011"
240,2.728,3.19,2,0,1,11,2011,"1-11-2011"
132,2.885,2.885,0,0,0,12,2011,"1-12-2011"
35,3.01,3.01,0,0,0,1,2012,"1-1-2012"
