"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
12,6.79,6.79,0,0,0,1,2009,"1-1-2009"
38,5.945,6.79,1,1,0,2,2009,"1-2-2009"
72,5.065,6.79,3,2,0,3,2009,"1-3-2009"
22,6.79,6.79,0,0,0,4,2009,"1-4-2009"
15,6.79,6.79,0,0,0,5,2009,"1-5-2009"
29,6.7625,6.7625,0,0,0,6,2009,"1-6-2009"
32,5.924,6.638,0,0,3,7,2009,"1-7-2009"
33,6.4825,7.0575,1,1,0,8,2009,"1-8-2009"
33,6.19,7.29,0,2,3,9,2009,"1-9-2009"
26,5.74,7.29,1,0,3,10,2009,"1-10-2009"
25,6.515,6.515,0,0,0,11,2009,"1-11-2009"
18,6.53,6.53,0,0,0,12,2009,"1-12-2009"
65,5.2925,6.5175,2,2,0,1,2010,"1-1-2010"
21,6.59,6.59,0,0,0,2,2010,"1-2-2010"
39,6.19,6.49,1,0,0,3,2010,"1-3-2010"
29,5.975,6.49,1,1,0,4,2010,"1-4-2010"
22,5.74,6.49,2,1,0,5,2010,"1-5-2010"
8,5.89,6.49,0,0,2,6,2010,"1-6-2010"
17,5.9625,7.09,0,0,3,7,2010,"1-7-2010"
13,6.89,7.29,0,0,2,8,2010,"1-8-2010"
15,6.73,7.29,1,1,0,9,2010,"1-9-2010"
26,5.7125,7.29,2,2,0,10,2010,"1-10-2010"
21,6.59,7.29,1,0,0,11,2010,"1-11-2010"
27,6.17,7.29,1,1,1,12,2010,"1-12-2010"
18,7.3,7.29,1,0,0,1,2011,"1-1-2011"
13,6.465,7.29,1,0,0,2,2011,"1-2-2011"
14,7.3,7.3,0,0,0,3,2011,"1-3-2011"
17,7.49,7.49,0,0,0,4,2011,"1-4-2011"
29,6.195,7.49,2,2,0,5,2011,"1-5-2011"
20,7.624,7.624,0,0,0,6,2011,"1-6-2011"
27,7.165,7.89,1,0,0,7,2011,"1-7-2011"
31,7.246,7.826,1,1,0,8,2011,"1-8-2011"
9,7.49,7.49,0,0,0,9,2011,"1-9-2011"
19,6.55333333333333,7.49,1,1,0,10,2011,"1-10-2011"
41,6.682,7.49,2,1,0,11,2011,"1-11-2011"
11,7.2725,7.2725,0,0,0,12,2011,"1-12-2011"
2,5,6.99,1,0,0,1,2012,"1-1-2012"
