"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
50,4.99,4.99,0,0,0,1,2009,"1-1-2009"
61,4.7275,4.99,0,3,0,2,2009,"1-2-2009"
27,4.745,4.99,0,3,0,3,2009,"1-3-2009"
46,4.99,4.99,0,2,0,4,2009,"1-4-2009"
32,3.9875,4.99,0,0,4,5,2009,"1-5-2009"
36,4.8775,4.8775,0,0,0,6,2009,"1-6-2009"
22,4.99,4.99,0,0,0,7,2009,"1-7-2009"
52,4.505,4.99,1,2,0,8,2009,"1-8-2009"
58,4.574,4.974,0,0,2,9,2009,"1-9-2009"
38,4.99,4.99,0,0,0,10,2009,"1-10-2009"
91,4,4.99,2,1,2,11,2009,"1-11-2009"
34,4.99,4.99,0,0,0,12,2009,"1-12-2009"
63,4.74,4.99,1,2,0,1,2010,"1-1-2010"
55,4.2575,4.99,0,2,1,2,2010,"1-2-2010"
36,4.99,4.99,0,0,0,3,2010,"1-3-2010"
28,4.99,4.99,0,0,0,4,2010,"1-4-2010"
48,4.71,4.99,1,1,0,5,2010,"1-5-2010"
69,4.374,4.99,0,1,2,6,2010,"1-6-2010"
28,4.99,4.99,0,0,0,7,2010,"1-7-2010"
37,4.24,4.99,0,0,3,8,2010,"1-8-2010"
65,4.79,4.99,0,1,1,9,2010,"1-9-2010"
50,4.99,4.99,0,0,0,10,2010,"1-10-2010"
61,4.99,4.99,0,0,0,11,2010,"1-11-2010"
67,4.976,4.976,0,0,0,12,2010,"1-12-2010"
54,4.9625,4.9625,0,0,0,1,2011,"1-1-2011"
56,4.93,4.93,0,0,0,2,2011,"1-2-2011"
101,4.87,4.87,0,0,0,3,2011,"1-3-2011"
103,3.9875,4.87,0,2,2,4,2011,"1-4-2011"
65,4.74,4.74,0,1,0,5,2011,"1-5-2011"
108,4.156,4.83,0,0,4,6,2011,"1-6-2011"
57,4.845,4.845,0,0,0,7,2011,"1-7-2011"
100,4.512,4.986,2,3,0,8,2011,"1-8-2011"
78,4.71,4.99,0,2,0,9,2011,"1-9-2011"
86,4.99,4.99,0,0,0,10,2011,"1-10-2011"
128,4.13,4.956,1,1,2,11,2011,"1-11-2011"
69,4.98,4.98,0,0,0,12,2011,"1-12-2011"
11,4.97,4.97,0,0,0,1,2012,"1-1-2012"
