"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
51,1.61666666666667,2.12,0,0,3,1,2009,"1-1-2009"
92,1.78,1.96,0,0,2,2,2009,"1-2-2009"
63,1.575,1.88,0,0,3,3,2009,"1-3-2009"
76,1.5,1.628,0,0,1,4,2009,"1-4-2009"
77,1.655,1.73,0,0,1,5,2009,"1-5-2009"
88,1.785,2.125,0,0,3,6,2009,"1-6-2009"
86,1.716,2.28,0,0,5,7,2009,"1-7-2009"
66,1.9975,2.39,0,0,3,8,2009,"1-8-2009"
112,1.592,2.12,0,0,3,9,2009,"1-9-2009"
68,1.58,1.7325,0,0,1,10,2009,"1-10-2009"
83,1.7525,2.1825,0,0,3,11,2009,"1-11-2009"
138,1.644,2.186,0,0,4,12,2009,"1-12-2009"
71,1.6625,1.98,0,0,3,1,2010,"1-1-2010"
66,1.83,2.18,0,0,2,2,2010,"1-2-2010"
82,1.604,2.3,0,0,5,3,2010,"1-3-2010"
53,1.86,1.94,0,0,1,4,2010,"1-4-2010"
69,1.4875,1.86,0,0,3,5,2010,"1-5-2010"
112,1.818,2.004,0,0,3,6,2010,"1-6-2010"
96,1.68,2.14,0,0,4,7,2010,"1-7-2010"
78,1.84,2.0125,0,0,1,8,2010,"1-8-2010"
113,1.626,1.788,0,0,2,9,2010,"1-9-2010"
89,1.6575,1.6575,0,0,0,10,2010,"1-10-2010"
97,1.7275,1.8425,0,0,1,11,2010,"1-11-2010"
149,1.638,1.718,0,0,1,12,2010,"1-12-2010"
99,1.695,1.78,0,0,1,1,2011,"1-1-2011"
60,1.835,2.03,0,0,2,2,2011,"1-2-2011"
81,1.512,2.002,0,0,4,3,2011,"1-3-2011"
85,1.62,1.62,0,0,0,4,2011,"1-4-2011"
84,1.7925,1.895,0,0,2,5,2011,"1-5-2011"
95,1.658,2.09,0,0,5,6,2011,"1-6-2011"
76,1.81,2.2175,0,0,3,7,2011,"1-7-2011"
101,1.88,1.948,0,0,1,8,2011,"1-8-2011"
85,1.8125,2.03,0,0,2,9,2011,"1-9-2011"
68,1.915,2.13,0,0,2,10,2011,"1-10-2011"
111,1.746,2.49,0,0,5,11,2011,"1-11-2011"
90,1.715,2.115,0,0,3,12,2011,"1-12-2011"
29,1.81,1.81,0,0,0,1,2012,"1-1-2012"
