"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
19,2.6175,2.89,0,0,3,6,2009,"1-6-2009"
16,2.81,2.99,2,0,0,7,2009,"1-7-2009"
7,2.82333333333333,2.99,0,0,1,8,2009,"1-8-2009"
18,2.6,2.6,0,0,0,9,2009,"1-9-2009"
10,2.92,2.92,0,0,0,10,2009,"1-10-2009"
18,2.66,2.83,0,0,2,11,2009,"1-11-2009"
17,2.99,2.99,0,0,0,12,2009,"1-12-2009"
11,2.99,2.99,0,0,0,1,2010,"1-1-2010"
66,2.635,2.99,2,0,1,2,2010,"1-2-2010"
21,2.79,2.99,2,0,0,3,2010,"1-3-2010"
18,2.8225,2.9475,0,0,1,4,2010,"1-4-2010"
6,2.99,2.99,0,0,0,5,2010,"1-5-2010"
11,2.5,2.99,0,0,4,6,2010,"1-6-2010"
15,2.74,2.99,2,0,0,7,2010,"1-7-2010"
6,2.82333333333333,2.99,0,0,1,8,2010,"1-8-2010"
6,2.99,2.99,0,0,0,9,2010,"1-9-2010"
5,2.555,2.99,0,0,2,11,2010,"1-11-2010"
12,2.9725,2.9725,0,0,0,12,2010,"1-12-2010"
11,2.69,2.69,0,0,0,1,2011,"1-1-2011"
16,2.54,2.54,0,1,0,2,2011,"1-2-2011"
18,2.615,2.615,0,0,0,3,2011,"1-3-2011"
9,2.99,2.99,0,0,0,4,2011,"1-4-2011"
11,2.56,2.965,0,0,3,5,2011,"1-5-2011"
6,3.29,3.29,0,0,0,6,2011,"1-6-2011"
10,2.83333333333333,3.29,0,0,2,7,2011,"1-7-2011"
15,2.95,3.29,0,0,2,8,2011,"1-8-2011"
13,3.14,3.29,0,0,1,9,2011,"1-9-2011"
8,3.29,3.29,0,0,0,10,2011,"1-10-2011"
8,3.05,3.29,0,0,2,11,2011,"1-11-2011"
9,3.09,3.29,0,0,1,12,2011,"1-12-2011"
