"UNITS","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","MONTH","YEAR","DATE"
193,3.33333333333333,3.94,1,2,1,1,2009,"1-1-2009"
110,3.7975,3.9825,0,1,1,2,2009,"1-2-2009"
71,3.96,3.96,0,0,0,3,2009,"1-3-2009"
99,3.676,4.028,1,0,2,4,2009,"1-4-2009"
146,3.6525,4.0375,2,2,0,5,2009,"1-5-2009"
81,3.9525,3.9525,0,0,0,6,2009,"1-6-2009"
95,3.928,3.928,0,0,0,7,2009,"1-7-2009"
81,3.87,4.055,1,1,0,8,2009,"1-8-2009"
47,4.424,4.76,0,0,2,9,2009,"1-9-2009"
30,4.77,4.77,0,0,0,10,2009,"1-10-2009"
37,4.8,4.8,0,0,0,11,2009,"1-11-2009"
170,3.712,4.858,2,0,1,12,2009,"1-12-2009"
261,3.42,4.85,1,3,0,1,2010,"1-1-2010"
45,4.7375,4.7725,0,3,0,2,2010,"1-2-2010"
31,4.712,4.712,0,0,0,3,2010,"1-3-2010"
48,3.955,4.735,0,0,3,4,2010,"1-4-2010"
44,4.705,4.705,0,0,0,5,2010,"1-5-2010"
40,4.69,4.69,0,0,0,6,2010,"1-6-2010"
26,4.4,4.79,0,0,2,7,2010,"1-7-2010"
39,3.9025,4.79,0,0,4,8,2010,"1-8-2010"
47,3.958,3.958,0,0,0,9,2010,"1-9-2010"
83,3.255,3.89,0,0,4,10,2010,"1-10-2010"
63,3.315,3.5975,0,0,2,11,2010,"1-11-2010"
124,3.3,3.3,1,0,0,12,2010,"1-12-2010"
56,4.2225,4.2225,0,0,0,1,2011,"1-1-2011"
64,3.91333333333333,5.18,1,0,1,2,2011,"1-2-2011"
76,3.548,4.874,0,0,4,3,2011,"1-3-2011"
61,4.05,4.05,0,0,0,4,2011,"1-4-2011"
38,4.4175,4.9025,1,0,1,5,2011,"1-5-2011"
87,3.906,5.16,1,0,4,6,2011,"1-6-2011"
68,3.6475,4.0775,0,0,1,7,2011,"1-7-2011"
76,3.988,3.988,0,0,0,8,2011,"1-8-2011"
70,4.015,4.015,0,0,0,9,2011,"1-9-2011"
52,4.015,4.015,0,0,0,10,2011,"1-10-2011"
76,3.962,3.962,0,0,0,11,2011,"1-11-2011"
74,3.965,3.965,0,0,0,12,2011,"1-12-2011"
26,3.33,3.98,1,0,0,1,2012,"1-1-2012"
